Codigo Municipio,Densidad,Umbral
49025,9.13,Despoblado11
49026,16.0,Poblado
49027,10.09,Despoblado11
49028,8.8,Despoblado11
49029,19.35,Poblado
49030,6.71,Despoblado11
49031,3.44,Despoblado11
49032,10.61,Despoblado21
49033,16.11,Poblado
49034,12.13,Despoblado21
49035,7.05,Despoblado11
49036,9.15,Despoblado21
49037,6.95,Despoblado11
49038,10.62,Despoblado11
49039,29.7,Poblado
49040,5.89,Despoblado11
49041,18.22,Poblado
49042,5.95,Despoblado11
49043,5.62,Despoblado11
49044,9.77,Despoblado11
49046,12.35,Despoblado11
49047,8.06,Despoblado11
49048,4.68,Despoblado11
49050,8.57,Despoblado11
49052,19.32,Poblado
49053,24.6,Poblado
49054,12.35,Despoblado21
49055,8.23,Despoblado11
49056,12.31,Despoblado21
49057,4.28,Despoblado11
49058,12.15,Despoblado11
49059,7.84,Despoblado11
49061,14.7,Poblado
49062,2.07,Despoblado11
49063,7.52,Despoblado11
49064,6.78,Despoblado11
49065,16.67,Poblado
49066,6.77,Despoblado11
49067,9.75,Despoblado11
49068,5.97,Despoblado11
49069,2.7,Despoblado11
49071,7.15,Despoblado11
49075,30.47,Poblado
49076,27.14,Poblado
49077,3.69,Despoblado11
49078,11.34,Despoblado11
49079,5.67,Despoblado11
49080,11.46,Despoblado21
49081,23.7,Poblado
49082,9.85,Despoblado11
49083,4.45,Despoblado11
49084,13.85,Poblado
49085,10.64,Despoblado21
49086,9.19,Despoblado11
49087,8.01,Despoblado11
49088,7.41,Despoblado11
49090,11.43,Despoblado21
49091,7.32,Despoblado11
49092,5.42,Despoblado11
49093,11.87,Despoblado11
49094,2.95,Despoblado11
49095,10.47,Despoblado11
49096,12.14,Despoblado11
49097,2.12,Despoblado11
49098,5.77,Despoblado11
49099,6.23,Despoblado11
49100,3.75,Despoblado11
49101,5.64,Despoblado11
49102,8.01,Despoblado11
49103,14.17,Poblado
49104,3.67,Despoblado11
49105,11.37,Despoblado11
49107,6.18,Despoblado11
49108,9.26,Despoblado11
49109,38.3,Poblado
49110,3.07,Despoblado11
49111,5.91,Despoblado11
49112,2.22,Despoblado11
49113,6.68,Despoblado11
49114,4.78,Despoblado11
49115,5.03,Despoblado11
49116,10.58,Despoblado11
49117,13.0,Poblado
49118,11.48,Despoblado21
49119,11.99,Despoblado11
49120,2.37,Despoblado11
49121,11.4,Despoblado11
49122,44.1,Poblado
49123,10.83,Despoblado11
49124,4.62,Despoblado11
49125,89.28,Poblado
49126,7.83,Despoblado11
49127,127.96,Poblado
49128,28.3,Poblado
49129,17.59,Poblado
49130,8.61,Despoblado21
49131,11.1,Despoblado21
49132,10.68,Despoblado21
49133,5.65,Despoblado11
49134,2.99,Despoblado11
49135,10.69,Despoblado11
49136,11.04,Despoblado11
49137,12.46,Despoblado21
49138,4.13,Despoblado11
49139,4.45,Despoblado11
49141,10.65,Despoblado21
49142,8.38,Despoblado11
49143,7.75,Despoblado11
49145,2.88,Despoblado11
49146,10.15,Despoblado21
49147,20.62,Poblado
49148,22.73,Poblado
49149,4.95,Despoblado11
49150,4.84,Despoblado11
49151,12.63,Poblado
49152,4.08,Despoblado11
49153,6.09,Despoblado11
49154,3.62,Despoblado11
49155,5.29,Despoblado11
49156,11.25,Despoblado11
49157,6.53,Despoblado11
49158,11.26,Despoblado21
49159,20.85,Poblado
49160,3.98,Despoblado11
49162,1.15,Despoblado11
49163,7.66,Despoblado11
49164,7.33,Despoblado11
49165,7.06,Despoblado11
49166,16.78,Poblado
49167,9.83,Despoblado11
49168,4.7,Despoblado11
49169,3.07,Despoblado11
49170,9.7,Despoblado21
49171,22.87,Poblado
49172,8.42,Despoblado11
49173,8.55,Despoblado11
49174,3.76,Despoblado11
49175,10.64,Despoblado11
49176,7.6,Despoblado11
49177,5.93,Despoblado11
49178,91.56,Poblado
49179,12.07,Despoblado21
49180,3.44,Despoblado11
49181,2.8,Despoblado11
49183,3.18,Despoblado11
49184,5.71,Despoblado11
49185,12.65,Poblado
49186,4.35,Despoblado11
49187,32.02,Poblado
49188,6.35,Despoblado11
49189,3.77,Despoblado11
49190,3.38,Despoblado11
49191,10.86,Despoblado21
49192,11.94,Despoblado21
49193,11.78,Despoblado11
49194,15.06,Poblado
49197,11.96,Despoblado11
49199,36.23,Poblado
49200,27.48,Poblado
49201,13.71,Poblado
49202,4.48,Despoblado11
49203,16.16,Poblado
49204,8.21,Despoblado11
49205,19.47,Poblado
49206,12.1,Despoblado21
49207,9.65,Despoblado11
49208,8.86,Despoblado11
49209,9.86,Despoblado11
49210,18.36,Poblado
49214,7.8,Despoblado11
49216,6.69,Despoblado11
49219,26.26,Poblado
49220,10.2,Despoblado11
49221,8.0,Despoblado11
49222,13.64,Poblado
49223,10.95,Despoblado11
49224,7.3,Despoblado11
49225,5.88,Despoblado11
49226,7.43,Despoblado11
49227,39.27,Poblado
49228,4.23,Despoblado11
49229,5.53,Despoblado11
49230,4.57,Despoblado11
49231,9.2,Despoblado11
49232,11.59,Despoblado11
49233,6.68,Despoblado11
49234,11.56,Despoblado11
49235,11.48,Despoblado11
49236,7.69,Despoblado11
49237,6.38,Despoblado11
49238,9.8,Despoblado21
49239,23.9,Poblado
49240,8.47,Despoblado11
49241,6.94,Despoblado11
49242,7.74,Despoblado11
49243,5.8,Despoblado11
49244,7.24,Despoblado11
49245,16.81,Poblado
49246,9.6,Despoblado11
49247,8.57,Despoblado11
49248,7.13,Despoblado11
49249,5.5,Despoblado11
49250,11.43,Despoblado21
49251,5.06,Despoblado11
49252,12.46,Despoblado21
49255,8.41,Despoblado11
49256,14.93,Poblado
49257,18.76,Poblado
49258,12.29,Despoblado11
49259,7.01,Despoblado11
49260,20.2,Poblado
49261,81.85,Poblado
49262,5.54,Despoblado11
49263,3.11,Despoblado11
49264,5.28,Despoblado11
49265,5.28,Despoblado11
49266,6.09,Despoblado11
49267,4.93,Despoblado11
49268,10.38,Despoblado11
49269,7.47,Despoblado11
49270,12.29,Despoblado11
49271,9.42,Despoblado11
49272,8.33,Despoblado11
49273,5.87,Despoblado11
49275,403.92,Poblado
50001,2.04,Despoblado11
50002,6.51,Despoblado11
50003,8.86,Despoblado11
50004,16.82,Poblado
50005,4.34,Despoblado11
50006,26.37,Poblado
50007,3.18,Despoblado11
50008,294.38,Poblado
50009,8.42,Despoblado11
50010,8.82,Despoblado11
50011,51.85,Poblado
50012,22.93,Poblado
50013,24.82,Poblado
50014,11.12,Despoblado21
50015,2.75,Despoblado11
50016,1.37,Despoblado11
50017,17.17,Poblado
50018,14.18,Poblado
50019,8.19,Despoblado11
50020,32.18,Poblado
50021,1.16,Despoblado11
50022,4.68,Despoblado11
50023,4.89,Despoblado11
50024,14.29,Poblado
50025,140.74,Poblado
50026,18.71,Poblado
50027,4.72,Despoblado11
50028,6.18,Despoblado11
50029,12.79,Poblado
50030,3.23,Despoblado11
50031,2.28,Despoblado11
50032,8.2,Despoblado11
50033,3.12,Despoblado11
50034,12.48,Despoblado11
50035,6.78,Despoblado11
50036,5.96,Despoblado11
50037,3.69,Despoblado11
50038,20.41,Poblado
50039,4.23,Despoblado11
50040,4.98,Despoblado11
50041,0.68,Despoblado11
50042,0.77,Despoblado11
50043,19.09,Poblado
50044,11.99,Despoblado11
50045,6.11,Despoblado11
50046,5.4,Despoblado11
50047,3.66,Despoblado11
50048,2.31,Despoblado11
50050,2.01,Despoblado11
50051,8.5,Despoblado11
50052,9.63,Despoblado11
50053,41.23,Poblado
50054,1.76,Despoblado11
50055,46.97,Poblado
50056,26.05,Poblado
50057,116.52,Poblado
50058,2.78,Despoblado11
50059,8.67,Despoblado11
50060,9.47,Despoblado11
50061,17.3,Poblado
50062,102.46,Poblado
50063,10.91,Despoblado11
50064,56.96,Poblado
50065,1.17,Despoblado11
50066,364.2,Poblado
50067,128.12,Poblado
50068,60.33,Poblado
50069,1.08,Despoblado11
50070,3.73,Despoblado11
50071,4.09,Despoblado11
50072,6.25,Despoblado11
50073,40.84,Poblado
50074,20.24,Poblado
50075,5.52,Despoblado11
50076,7.47,Despoblado11
50077,2.49,Despoblado11
50078,8.06,Despoblado11
50079,10.71,Despoblado11
50080,1.96,Despoblado11
50081,8.72,Despoblado11
50082,3.98,Despoblado11
50083,46.67,Poblado
50084,5.19,Despoblado11
50085,18.13,Poblado
50086,4.0,Despoblado11
50087,2.78,Despoblado11
50088,10.57,Despoblado21
50089,1565.11,Poblado
50090,3.31,Despoblado11
50091,1.9,Despoblado11
50092,11.93,Despoblado11
50093,9.21,Despoblado11
50094,36.77,Poblado
50095,27.77,Poblado
50096,1.28,Despoblado11
50098,6.89,Despoblado11
50099,22.48,Poblado
50100,18.78,Poblado
50101,11.79,Despoblado11
50102,12.41,Despoblado11
50104,4.18,Despoblado11
50105,6.04,Despoblado11
50106,34.54,Poblado
50107,73.44,Poblado
50108,1.9,Despoblado11
50109,3.17,Despoblado11
50110,9.81,Despoblado11
50111,11.79,Despoblado11
50113,10.1,Despoblado21
50114,2.89,Despoblado11
50115,32.58,Poblado
50116,10.2,Despoblado11
50117,5.25,Despoblado11
50118,61.24,Poblado
50119,13.84,Poblado
50120,2.62,Despoblado11
50121,20.04,Poblado
50122,4.89,Despoblado11
50123,123.72,Poblado
50124,5.75,Despoblado11
50125,8.56,Despoblado11
50126,111.75,Poblado
50128,1.8,Despoblado11
50129,8.48,Despoblado11
50130,9.6,Despoblado21
50131,6.56,Despoblado11
50132,173.62,Poblado
50133,6.13,Despoblado11
50134,2.89,Despoblado11
50135,24.93,Poblado
50136,6.95,Despoblado11
50137,7.5,Despoblado11
50138,2.75,Despoblado11
50139,11.38,Despoblado21
50140,12.09,Despoblado11
50141,11.07,Despoblado11
50142,1.68,Despoblado11
50143,19.06,Poblado
50144,0.65,Despoblado11
50146,22.02,Poblado
50147,36.41,Poblado
50148,3.16,Despoblado11
50149,1.73,Despoblado11
50150,28.29,Poblado
50151,2.72,Despoblado11
50152,11.55,Despoblado11
50153,14.41,Poblado
50154,4.82,Despoblado11
50155,3.55,Despoblado11
50156,3250.0,Poblado
50157,65.55,Poblado
50159,22.95,Poblado
50160,79.73,Poblado
50161,5.26,Despoblado11
50162,9.58,Despoblado11
50163,55.7,Poblado
50164,5.19,Despoblado11
50165,8.06,Despoblado11
50166,6.51,Despoblado11
50167,3.66,Despoblado11
50168,2.77,Despoblado11
50169,8.34,Despoblado11
50170,2.58,Despoblado11
50171,2.1,Despoblado11
50172,3.0,Despoblado11
50173,3.4,Despoblado11
50174,7.73,Despoblado11
50175,23.49,Poblado
50176,12.39,Despoblado11
50177,15.75,Poblado
50178,8.39,Despoblado11
50179,6.03,Despoblado11
50180,14.29,Poblado
50181,18.14,Poblado
50182,42.69,Poblado
50183,11.39,Despoblado11
50184,8.11,Despoblado11
50185,3.55,Despoblado11
50186,1.96,Despoblado11
50187,2.6,Despoblado11
50188,2.16,Despoblado11
50189,9.45,Despoblado11
50190,73.07,Poblado
50191,19.81,Poblado
50192,8.48,Despoblado11
50193,111.96,Poblado
50194,5.9,Despoblado11
50195,1.51,Despoblado11
50196,6.86,Despoblado11
50197,2.1,Despoblado11
50198,4.32,Despoblado11
50199,16.06,Poblado
50200,12.87,Poblado
50201,17.91,Poblado
50202,8.76,Despoblado21
50203,78.33,Poblado
50204,31.41,Poblado
50205,6.41,Despoblado11
50206,5.93,Despoblado11
50207,6.49,Despoblado11
50208,8.49,Despoblado11
50209,259.71,Poblado
50210,0.57,Despoblado11
50211,11.19,Despoblado11
50212,15.42,Poblado
50213,3.56,Despoblado11
50214,1.09,Despoblado11
50215,0.93,Despoblado11
50216,10.59,Despoblado11
50217,20.98,Poblado
50218,1.61,Despoblado11
50219,378.51,Poblado
50220,6.28,Despoblado11
50221,1.21,Despoblado11
50222,16.38,Poblado
50223,56.83,Poblado
50224,3.02,Despoblado11
50225,32.15,Poblado
50227,6.3,Despoblado11
50228,3.26,Despoblado11
50229,6.88,Despoblado11
50230,9.99,Despoblado21
50231,134.66,Poblado
50232,2.78,Despoblado11
50233,10.36,Despoblado11
50234,50.92,Poblado
50235,47.68,Poblado
50236,8.25,Despoblado11
50237,33.75,Poblado
50238,4.39,Despoblado11
50239,3.76,Despoblado11
50240,4.3,Despoblado11
50241,44.2,Poblado
50242,9.82,Despoblado11
50243,9.81,Despoblado11
50244,7.14,Despoblado11
50245,1.29,Despoblado11
50246,1.03,Despoblado11
50247,95.36,Poblado
50248,3.07,Despoblado11
50249,4.6,Despoblado11
50250,1.21,Despoblado11
50251,43.0,Poblado
50252,16.73,Poblado
50253,15.88,Poblado
50254,3.05,Despoblado11
50255,7.72,Despoblado11
50256,1.59,Despoblado11
50257,6.21,Despoblado11
50258,2.24,Despoblado11
50259,3.83,Despoblado11
50260,2.74,Despoblado11
50261,95.26,Poblado
50262,27.14,Poblado
50263,3.74,Despoblado11
50264,3.53,Despoblado11
50265,4.16,Despoblado11
50266,2.03,Despoblado11
50267,3.27,Despoblado11
50268,1.72,Despoblado11
50269,17.43,Poblado
50270,0.97,Despoblado11
50271,3.76,Despoblado11
50272,1064.11,Poblado
50273,4.53,Despoblado11
50274,3.12,Despoblado11
50275,2.1,Despoblado11
50276,4.12,Despoblado11
50277,19.15,Poblado
50278,4.1,Despoblado11
50279,9.52,Despoblado11
50280,11.35,Despoblado21
50281,31.09,Poblado
50282,8.27,Despoblado21
50283,4.89,Despoblado11
50284,10.0,Despoblado11
50285,13.28,Poblado
50286,8.55,Despoblado11
50287,9.71,Despoblado11
50288,62.18,Poblado
50289,10.61,Despoblado11
50290,7.14,Despoblado11
50291,2.42,Despoblado11
50292,8.48,Despoblado11
50293,6.28,Despoblado11
50294,4.78,Despoblado11
50295,2.29,Despoblado11
50296,25.01,Poblado
50297,693.33,Poblado
50298,25.86,Poblado
50901,1.27,Despoblado11
50902,6.47,Despoblado11
50903,30.98,Poblado
51001,4203.17,Poblado
52001,6057.65,Poblado
