Codigo Municipio,Nacimientos,Matrimonios,Defunciones
43029,1.0,1.0,4.0
43030,7.0,1.0,9.0
43031,15.0,5.0,21.0
43032,3.0,4.0,12.0
43033,12.0,6.0,7.0
43034,8.0,4.0,10.0
43035,0.0,0.0,6.0
43036,14.0,3.0,9.0
43037,289.0,100.0,165.0
43903,40.0,9.0,39.0
43038,396.0,149.0,227.0
43907,70.0,24.0,31.0
43039,0.0,0.0,1.0
43040,1.0,1.0,5.0
43041,1.0,0.0,4.0
43042,22.0,9.0,13.0
43043,39.0,13.0,28.0
43045,2.0,0.0,2.0
43046,1.0,0.0,1.0
43047,91.0,28.0,35.0
43048,4.0,3.0,17.0
43049,6.0,5.0,11.0
43050,41.0,12.0,37.0
43051,126.0,30.0,113.0
43901,119.0,32.0,108.0
43053,1.0,0.0,1.0
43054,41.0,9.0,43.0
43055,37.0,3.0,44.0
43056,8.0,0.0,15.0
43057,0.0,0.0,0.0
43058,0.0,1.0,4.0
43059,2.0,1.0,4.0
43060,21.0,12.0,58.0
43061,0.0,0.0,1.0
43062,3.0,0.0,4.0
43063,7.0,2.0,10.0
43064,32.0,8.0,32.0
43065,12.0,2.0,6.0
43066,1.0,1.0,2.0
43067,2.0,2.0,8.0
43068,1.0,1.0,12.0
43069,1.0,0.0,6.0
43070,1.0,1.0,6.0
43071,10.0,3.0,19.0
43072,1.0,0.0,3.0
43073,0.0,0.0,1.0
43074,25.0,9.0,29.0
43076,5.0,4.0,12.0
43075,0.0,0.0,2.0
43077,4.0,0.0,3.0
43078,8.0,3.0,11.0
43079,4.0,4.0,9.0
43080,4.0,0.0,3.0
43081,9.0,8.0,5.0
43082,5.0,0.0,8.0
43083,2.0,2.0,4.0
43084,8.0,5.0,10.0
43085,2.0,0.0,5.0
43086,68.0,22.0,74.0
43088,49.0,21.0,13.0
43089,9.0,4.0,4.0
43090,13.0,5.0,12.0
43091,2.0,0.0,1.0
43092,145.0,41.0,71.0
43093,81.0,23.0,47.0
43094,22.0,9.0,25.0
43095,46.0,19.0,17.0
43096,0.0,0.0,0.0
43097,0.0,2.0,3.0
43098,2.0,5.0,4.0
43100,40.0,11.0,33.0
43099,1.0,0.0,8.0
43101,0.0,0.0,3.0
43102,5.0,2.0,7.0
43103,11.0,7.0,6.0
43104,16.0,5.0,28.0
43105,1.0,0.0,1.0
43106,4.0,1.0,13.0
43107,3.0,4.0,4.0
43108,20.0,14.0,28.0
43109,51.0,19.0,11.0
43110,5.0,1.0,7.0
43111,33.0,9.0,7.0
43112,3.0,2.0,3.0
43113,5.0,1.0,7.0
43141,0.0,0.0,1.0
43114,6.0,1.0,1.0
43115,1.0,0.0,2.0
43116,4.0,0.0,5.0
43117,1.0,0.0,2.0
43118,4.0,3.0,10.0
43119,8.0,4.0,4.0
43120,1.0,1.0,1.0
43121,9.0,2.0,13.0
43122,4.0,0.0,0.0
43123,1253.0,305.0,878.0
43124,7.0,1.0,5.0
43125,1.0,3.0,19.0
43126,23.0,10.0,11.0
43127,14.0,7.0,8.0
43128,14.0,2.0,6.0
43129,79.0,28.0,58.0
43130,2.0,0.0,2.0
43131,57.0,16.0,43.0
43132,1.0,1.0,5.0
43133,75.0,40.0,66.0
43134,4.0,0.0,4.0
43135,1.0,0.0,1.0
43905,297.0,100.0,128.0
43136,141.0,46.0,144.0
43137,26.0,9.0,18.0
43902,27.0,6.0,32.0
43138,37.0,8.0,40.0
43139,30.0,7.0,35.0
43140,44.0,15.0,36.0
43142,19.0,4.0,13.0
43143,0.0,0.0,0.0
43144,8.0,7.0,6.0
43145,59.0,19.0,42.0
43146,0.0,0.0,0.0
43044,61.0,12.0,49.0
43147,2.0,0.0,4.0
43148,1459.0,432.0,1008.0
43149,5.0,0.0,9.0
43150,15.0,5.0,19.0
43151,1.0,1.0,4.0
43152,2.0,0.0,9.0
43153,165.0,54.0,125.0
43154,2.0,0.0,1.0
43155,395.0,114.0,361.0
43156,72.0,13.0,84.0
43157,2.0,0.0,12.0
43158,0.0,0.0,0.0
43159,0.0,1.0,1.0
43160,29.0,4.0,19.0
43161,273.0,82.0,232.0
43162,66.0,26.0,35.0
43163,472.0,139.0,220.0
43164,2.0,5.0,2.0
43165,6.0,2.0,5.0
43175,5.0,0.0,12.0
43166,36.0,13.0,12.0
43168,1.0,1.0,1.0
43167,8.0,4.0,5.0
43169,5.0,3.0,10.0
43170,20.0,1.0,20.0
43171,311.0,122.0,112.0
43172,5.0,5.0,3.0
43173,1.0,1.0,2.0
43174,0.0,3.0,1.0
43176,9.0,2.0,7.0
43177,3.0,2.0,7.0
43178,26.0,12.0,11.0
43052,6.0,3.0,18.0
44001,0.0,0.0,1.0
44002,0.0,0.0,1.0
44003,0.0,0.0,0.0
44004,7.0,2.0,9.0
44005,0.0,0.0,2.0
44006,1.0,0.0,9.0
44007,1.0,1.0,3.0
44008,14.0,8.0,29.0
44009,11.0,1.0,18.0
44010,2.0,0.0,2.0
44011,0.0,1.0,0.0
44012,2.0,1.0,2.0
44013,187.0,62.0,158.0
44014,33.0,10.0,32.0
44016,0.0,3.0,8.0
44017,2.0,0.0,14.0
44021,0.0,0.0,1.0
44022,5.0,0.0,11.0
44023,0.0,0.0,0.0
44018,0.0,0.0,1.0
44019,0.0,0.0,2.0
44020,0.0,0.0,1.0
44024,0.0,0.0,0.0
44025,54.0,26.0,77.0
44026,0.0,0.0,0.0
44027,0.0,0.0,0.0
44028,1.0,0.0,6.0
44029,5.0,1.0,14.0
44031,0.0,1.0,11.0
44032,1.0,0.0,0.0
44033,1.0,2.0,6.0
44034,0.0,0.0,0.0
44035,1.0,0.0,3.0
44036,0.0,0.0,0.0
44037,4.0,1.0,9.0
44039,1.0,0.0,4.0
44038,0.0,1.0,3.0
44040,0.0,1.0,3.0
44041,0.0,0.0,1.0
44042,2.0,0.0,1.0
44043,0.0,0.0,1.0
44044,0.0,0.0,1.0
44045,1.0,0.0,2.0
44046,0.0,0.0,3.0
44047,0.0,0.0,14.0
44048,0.0,0.0,1.0
44049,8.0,3.0,25.0
44050,42.0,6.0,49.0
44051,37.0,11.0,50.0
44052,0.0,0.0,0.0
44053,2.0,1.0,1.0
44054,0.0,1.0,0.0
44055,0.0,0.0,4.0
44056,5.0,0.0,5.0
44059,5.0,3.0,5.0
44060,0.0,0.0,2.0
44061,0.0,0.0,0.0
44062,0.0,0.0,0.0
44063,1.0,3.0,0.0
44064,0.0,0.0,1.0
44065,0.0,0.0,1.0
44066,1.0,0.0,1.0
44070,0.0,0.0,3.0
44071,6.0,2.0,17.0
44067,3.0,2.0,2.0
44068,9.0,3.0,9.0
44074,7.0,0.0,6.0
44075,0.0,0.0,9.0
44076,29.0,5.0,34.0
44077,0.0,0.0,2.0
44080,2.0,0.0,9.0
44082,1.0,0.0,1.0
44084,1.0,0.0,0.0
44085,0.0,0.0,0.0
44086,5.0,0.0,8.0
44087,0.0,0.0,1.0
44088,0.0,0.0,0.0
44089,0.0,0.0,0.0
44090,1.0,0.0,1.0
44092,1.0,0.0,2.0
44093,1.0,0.0,1.0
44094,0.0,0.0,5.0
44096,2.0,1.0,0.0
44097,0.0,0.0,1.0
44099,10.0,2.0,9.0
44100,0.0,0.0,5.0
44101,1.0,0.0,0.0
44102,0.0,0.0,0.0
44103,0.0,1.0,2.0
44105,0.0,0.0,2.0
44106,2.0,0.0,2.0
44107,1.0,1.0,4.0
44108,4.0,2.0,14.0
44109,1.0,0.0,3.0
44110,0.0,0.0,1.0
44111,1.0,0.0,3.0
44112,0.0,1.0,4.0
44113,4.0,1.0,0.0
44114,1.0,0.0,3.0
44115,3.0,0.0,1.0
44116,2.0,0.0,1.0
44117,0.0,0.0,8.0
44118,2.0,0.0,5.0
44119,1.0,0.0,1.0
44120,1.0,0.0,2.0
44121,0.0,1.0,0.0
44122,11.0,4.0,31.0
44123,0.0,0.0,3.0
44124,0.0,0.0,3.0
44125,0.0,0.0,2.0
44126,3.0,0.0,5.0
44127,0.0,1.0,2.0
44128,1.0,0.0,1.0
44129,0.0,0.0,0.0
44130,0.0,0.0,1.0
44131,0.0,0.0,0.0
44132,0.0,0.0,0.0
44133,0.0,0.0,0.0
44135,0.0,0.0,4.0
44136,0.0,0.0,0.0
44137,2.0,1.0,3.0
44141,1.0,0.0,1.0
44138,1.0,0.0,2.0
44142,0.0,0.0,0.0
44143,4.0,0.0,8.0
44144,2.0,1.0,4.0
44145,6.0,7.0,41.0
44146,3.0,0.0,4.0
44147,2.0,0.0,5.0
44148,0.0,0.0,2.0
44149,1.0,0.0,6.0
44150,0.0,0.0,0.0
44151,0.0,0.0,1.0
44152,0.0,0.0,0.0
44153,33.0,9.0,26.0
44154,1.0,0.0,3.0
44155,9.0,1.0,17.0
44156,0.0,0.0,1.0
44157,0.0,0.0,1.0
44158,20.0,5.0,15.0
44159,0.0,0.0,0.0
44160,3.0,2.0,6.0
44161,6.0,0.0,14.0
44163,0.0,0.0,1.0
44164,0.0,0.0,2.0
44165,3.0,0.0,2.0
44167,0.0,0.0,1.0
44168,0.0,0.0,2.0
44169,3.0,0.0,10.0
44171,2.0,0.0,4.0
44172,0.0,1.0,9.0
44173,1.0,0.0,2.0
44174,4.0,1.0,3.0
44175,0.0,0.0,3.0
44176,1.0,1.0,1.0
44177,0.0,0.0,1.0
44178,0.0,0.0,1.0
44179,3.0,0.0,5.0
44180,0.0,0.0,2.0
44181,0.0,0.0,0.0
44182,3.0,0.0,2.0
44183,0.0,0.0,2.0
44184,0.0,0.0,0.0
44185,0.0,0.0,0.0
44187,4.0,2.0,4.0
44189,0.0,0.0,2.0
44190,0.0,0.0,1.0
44191,5.0,2.0,10.0
44192,5.0,2.0,6.0
44193,1.0,0.0,1.0
44194,1.0,1.0,4.0
44195,0.0,0.0,1.0
44196,0.0,0.0,2.0
44197,0.0,0.0,1.0
44198,2.0,0.0,8.0
44199,0.0,0.0,2.0
44200,0.0,0.0,0.0
44201,6.0,2.0,4.0
44203,0.0,0.0,0.0
44204,0.0,0.0,1.0
44205,5.0,1.0,20.0
44206,1.0,0.0,2.0
44207,0.0,0.0,5.0
44208,0.0,0.0,0.0
44209,9.0,0.0,29.0
44210,11.0,3.0,15.0
44211,0.0,0.0,0.0
44212,2.0,0.0,1.0
44213,0.0,0.0,3.0
44215,0.0,0.0,4.0
44216,374.0,147.0,334.0
44217,0.0,0.0,1.0
44218,0.0,0.0,1.0
44219,0.0,0.0,4.0
44220,0.0,1.0,2.0
44223,1.0,0.0,2.0
44224,0.0,0.0,1.0
44225,1.0,1.0,3.0
44227,0.0,0.0,2.0
44221,0.0,1.0,5.0
44222,0.0,0.0,2.0
44226,0.0,0.0,5.0
44228,0.0,1.0,1.0
44229,0.0,0.0,3.0
44230,1.0,0.0,5.0
44231,0.0,0.0,1.0
44232,1.0,0.0,9.0
44234,0.0,0.0,3.0
44235,2.0,0.0,0.0
44236,0.0,0.0,1.0
44237,4.0,2.0,6.0
44238,31.0,6.0,31.0
44239,0.0,0.0,1.0
44240,0.0,1.0,0.0
44241,5.0,1.0,14.0
44243,0.0,0.0,1.0
44244,1.0,0.0,0.0
44245,2.0,1.0,8.0
44246,28.0,5.0,45.0
44247,0.0,0.0,6.0
44249,0.0,0.0,0.0
44250,0.0,0.0,0.0
44251,2.0,0.0,4.0
44252,1.0,0.0,0.0
44256,0.0,0.0,1.0
44257,0.0,1.0,1.0
44258,0.0,0.0,1.0
44260,2.0,1.0,4.0
44261,6.0,1.0,10.0
44262,1.0,1.0,3.0
44263,7.0,5.0,6.0
44264,5.0,2.0,1.0
44265,1.0,0.0,3.0
44266,0.0,0.0,2.0
44267,1.0,0.0,1.0
44268,0.0,0.0,2.0
45001,17.0,11.0,15.0
45002,38.0,11.0,24.0
45003,2.0,1.0,6.0
45004,7.0,2.0,9.0
45005,2.0,0.0,4.0
45006,19.0,4.0,34.0
45007,5.0,1.0,12.0
45008,0.0,2.0,3.0
45009,2.0,0.0,11.0
45010,3.0,0.0,15.0
45011,0.0,0.0,7.0
45012,6.0,3.0,7.0
45013,22.0,2.0,30.0
45014,15.0,2.0,32.0
45015,7.0,5.0,9.0
45016,113.0,30.0,21.0
45017,1.0,1.0,2.0
45018,17.0,11.0,1.0
45019,151.0,54.0,55.0
45020,9.0,2.0,29.0
45021,49.0,15.0,16.0
45022,2.0,3.0,5.0
45023,53.0,17.0,12.0
45024,21.0,7.0,16.0
45025,22.0,7.0,16.0
45026,2.0,1.0,9.0
45027,1.0,0.0,10.0
45028,46.0,22.0,47.0
45029,0.0,1.0,7.0
45030,2.0,2.0,10.0
45031,49.0,17.0,25.0
45032,4.0,6.0,14.0
45033,4.0,0.0,10.0
45034,17.0,5.0,18.0
45035,2.0,0.0,3.0
45036,3.0,3.0,12.0
45037,16.0,3.0,20.0
45038,62.0,21.0,19.0
45039,2.0,2.0,6.0
45040,3.0,0.0,17.0
45041,72.0,29.0,39.0
45042,2.0,1.0,5.0
45043,5.0,4.0,15.0
45045,15.0,9.0,13.0
45046,44.0,13.0,23.0
45047,49.0,19.0,16.0
45048,0.0,0.0,10.0
45049,6.0,2.0,6.0
45056,67.0,19.0,24.0
45057,3.0,2.0,0.0
45050,12.0,3.0,6.0
45051,29.0,16.0,16.0
45052,50.0,13.0,7.0
45053,101.0,25.0,113.0
45054,48.0,17.0,79.0
45055,17.0,5.0,9.0
45058,2.0,2.0,6.0
45059,21.0,7.0,25.0
45060,3.0,0.0,5.0
45061,22.0,12.0,35.0
45062,20.0,7.0,15.0
45063,0.0,0.0,8.0
45064,38.0,9.0,25.0
45065,0.0,0.0,10.0
45066,142.0,41.0,61.0
45067,36.0,5.0,39.0
45068,1.0,0.0,5.0
45069,25.0,8.0,10.0
45070,10.0,2.0,12.0
45071,21.0,6.0,37.0
45072,3.0,2.0,13.0
45073,1.0,0.0,14.0
45074,3.0,1.0,11.0
45075,1.0,1.0,1.0
45076,6.0,2.0,13.0
45077,9.0,2.0,2.0
45078,13.0,4.0,25.0
45079,0.0,0.0,9.0
45080,0.0,0.0,0.0
45081,365.0,127.0,87.0
45082,10.0,3.0,26.0
45083,6.0,0.0,6.0
45084,21.0,7.0,27.0
45085,24.0,12.0,20.0
45086,4.0,2.0,8.0
45087,100.0,46.0,113.0
45088,50.0,16.0,11.0
45089,12.0,1.0,25.0
45090,3.0,1.0,15.0
45091,3.0,1.0,4.0
45092,0.0,0.0,2.0
45093,0.0,0.0,6.0
45094,5.0,1.0,4.0
45095,4.0,3.0,18.0
45096,12.0,1.0,23.0
45097,11.0,1.0,13.0
45098,25.0,5.0,29.0
45099,54.0,31.0,20.0
45100,2.0,0.0,2.0
45101,37.0,19.0,42.0
45102,56.0,20.0,33.0
45103,3.0,2.0,11.0
45104,2.0,4.0,3.0
45105,3.0,0.0,6.0
45106,93.0,41.0,122.0
45107,82.0,25.0,18.0
45108,3.0,0.0,27.0
45109,31.0,7.0,46.0
45110,12.0,3.0,32.0
45111,1.0,0.0,2.0
45112,22.0,4.0,37.0
45113,7.0,2.0,47.0
45114,3.0,1.0,12.0
45115,46.0,7.0,28.0
45116,10.0,1.0,11.0
45117,8.0,0.0,6.0
45118,43.0,14.0,23.0
45119,68.0,26.0,19.0
45120,0.0,0.0,7.0
45121,178.0,49.0,61.0
45122,128.0,32.0,36.0
45123,74.0,32.0,10.0
45124,34.0,7.0,29.0
45125,11.0,6.0,27.0
45126,4.0,2.0,1.0
45127,14.0,6.0,6.0
45128,46.0,11.0,20.0
45129,0.0,0.0,1.0
45130,3.0,0.0,8.0
45131,1.0,0.0,4.0
45132,13.0,5.0,6.0
45133,46.0,12.0,33.0
45134,32.0,6.0,23.0
45135,44.0,20.0,71.0
45136,84.0,25.0,64.0
45137,32.0,8.0,20.0
45138,9.0,4.0,10.0
45139,1.0,0.0,7.0
45140,16.0,3.0,14.0
45141,7.0,3.0,11.0
45142,141.0,31.0,83.0
45143,15.0,6.0,21.0
45144,4.0,2.0,14.0
45145,44.0,14.0,24.0
45146,0.0,0.0,4.0
45147,19.0,6.0,3.0
45148,1.0,0.0,9.0
45149,5.0,2.0,10.0
45150,5.0,2.0,7.0
45151,6.0,3.0,15.0
45152,9.0,2.0,13.0
45153,18.0,4.0,23.0
45154,30.0,16.0,9.0
45155,0.0,0.0,7.0
45156,33.0,15.0,62.0
45157,34.0,13.0,35.0
45158,35.0,15.0,27.0
45901,6.0,2.0,12.0
45159,1.0,1.0,1.0
45160,16.0,7.0,11.0
45161,297.0,140.0,55.0
45162,0.0,0.0,11.0
45163,136.0,29.0,77.0
45164,1.0,1.0,1.0
45165,877.0,275.0,640.0
45166,19.0,6.0,30.0
45167,10.0,4.0,23.0
45168,935.0,395.0,532.0
45169,1.0,1.0,5.0
45171,9.0,8.0,15.0
45170,0.0,0.0,3.0
45172,5.0,2.0,11.0
45173,164.0,43.0,72.0
45174,2.0,2.0,1.0
45175,7.0,3.0,16.0
45176,69.0,25.0,9.0
45177,17.0,12.0,46.0
45179,3.0,2.0,11.0
45180,70.0,21.0,21.0
45181,24.0,7.0,28.0
45182,9.0,4.0,19.0
45183,46.0,19.0,8.0
45184,3.0,0.0,7.0
45186,34.0,13.0,47.0
45185,102.0,38.0,108.0
45187,43.0,13.0,60.0
45188,57.0,19.0,23.0
45189,19.0,5.0,8.0
45190,7.0,3.0,12.0
45191,5.0,2.0,7.0
45192,39.0,6.0,31.0
45193,6.0,4.0,12.0
45194,0.0,0.0,1.0
45195,24.0,8.0,41.0
45196,26.0,3.0,13.0
45197,31.0,8.0,35.0
45198,28.0,28.0,29.0
45199,64.0,30.0,15.0
45200,57.0,25.0,52.0
45201,16.0,14.0,13.0
45202,57.0,16.0,46.0
45203,58.0,14.0,19.0
45204,5.0,3.0,8.0
45205,141.0,47.0,28.0
46001,17.0,3.0,12.0
46002,12.0,5.0,19.0
46004,20.0,12.0,11.0
46042,54.0,12.0,45.0
46043,1.0,0.0,1.0
46005,301.0,109.0,233.0
46006,48.0,14.0,60.0
46007,205.0,86.0,72.0
46008,31.0,8.0,43.0
46009,38.0,16.0,38.0
46010,7.0,7.0,12.0
46011,99.0,40.0,102.0
46012,15.0,5.0,23.0
46013,220.0,106.0,130.0
46014,41.0,24.0,32.0
46016,6.0,1.0,21.0
46015,112.0,37.0,57.0
46018,0.0,1.0,9.0
46019,110.0,43.0,100.0
46020,58.0,17.0,37.0
46021,398.0,127.0,198.0
46022,221.0,86.0,166.0
46024,9.0,1.0,7.0
46025,38.0,23.0,37.0
46026,14.0,4.0,10.0
46027,18.0,2.0,15.0
46023,2.0,0.0,5.0
46028,5.0,1.0,4.0
46029,372.0,118.0,256.0
46030,6.0,4.0,18.0
46031,150.0,65.0,114.0
46032,79.0,31.0,55.0
46033,5.0,1.0,1.0
46034,24.0,16.0,19.0
46035,87.0,27.0,46.0
46036,1.0,3.0,12.0
46037,22.0,7.0,17.0
46017,494.0,154.0,400.0
46038,1.0,0.0,3.0
46039,14.0,10.0,36.0
46040,12.0,2.0,30.0
46041,0.0,1.0,5.0
46003,10.0,1.0,11.0
46044,51.0,32.0,62.0
46046,5.0,3.0,25.0
46045,10.0,9.0,23.0
46047,6.0,3.0,4.0
46048,34.0,16.0,26.0
46049,1.0,1.0,4.0
46050,0.0,1.0,2.0
46051,100.0,39.0,109.0
46052,3.0,2.0,7.0
46053,6.0,4.0,5.0
46054,151.0,53.0,136.0
46055,27.0,5.0,10.0
46056,1.0,1.0,11.0
46057,7.0,1.0,18.0
46904,10.0,3.0,10.0
46060,134.0,40.0,124.0
46059,11.0,3.0,20.0
46058,21.0,9.0,22.0
46061,8.0,5.0,2.0
46062,62.0,20.0,54.0
46063,25.0,12.0,18.0
46064,5.0,1.0,2.0
46065,16.0,13.0,12.0
46066,4.0,5.0,16.0
46067,20.0,10.0,20.0
46068,2.0,4.0,3.0
46069,2.0,1.0,1.0
46070,265.0,103.0,129.0
46071,4.0,2.0,13.0
46072,61.0,7.0,42.0
46073,7.0,2.0,14.0
46074,70.0,23.0,17.0
46075,0.0,0.0,3.0
46076,4.0,1.0,13.0
46077,103.0,29.0,85.0
46078,362.0,142.0,339.0
46079,5.0,2.0,9.0
46080,8.0,3.0,22.0
46081,127.0,41.0,100.0
46082,65.0,28.0,43.0
46083,185.0,70.0,210.0
46084,9.0,5.0,24.0
46085,178.0,29.0,175.0
46086,1.0,0.0,0.0
46087,1.0,0.0,4.0
46088,1.0,1.0,6.0
46089,30.0,14.0,24.0
46090,16.0,10.0,25.0
46091,0.0,0.0,3.0
46092,1.0,0.0,7.0
46093,28.0,12.0,28.0
46094,444.0,127.0,176.0
46095,5.0,0.0,6.0
46096,3.0,2.0,5.0
46107,19.0,4.0,31.0
46106,13.0,4.0,32.0
46108,3.0,0.0,11.0
46109,82.0,40.0,71.0
46111,142.0,72.0,100.0
46112,4.0,1.0,9.0
46097,8.0,3.0,11.0
46098,29.0,12.0,40.0
46099,3.0,1.0,7.0
46100,1.0,0.0,2.0
46105,189.0,67.0,220.0
46113,27.0,10.0,36.0
46114,10.0,1.0,10.0
46115,3.0,0.0,1.0
46116,115.0,60.0,110.0
46117,14.0,7.0,1.0
46118,31.0,12.0,69.0
46119,11.0,3.0,10.0
46120,7.0,5.0,23.0
46121,0.0,2.0,0.0
46122,47.0,14.0,29.0
46123,24.0,12.0,15.0
46126,83.0,39.0,54.0
46128,12.0,9.0,34.0
46127,45.0,20.0,37.0
46124,9.0,5.0,9.0
46125,10.0,2.0,10.0
46129,5.0,1.0,11.0
46131,750.0,200.0,586.0
46902,1.0,1.0,8.0
46130,9.0,3.0,12.0
46132,31.0,9.0,17.0
46133,7.0,0.0,9.0
46134,34.0,20.0,17.0
46135,96.0,39.0,100.0
46136,38.0,13.0,28.0
46137,3.0,1.0,6.0
46138,5.0,1.0,2.0
46139,66.0,16.0,57.0
46140,4.0,1.0,1.0
46141,1.0,2.0,13.0
46142,2.0,1.0,23.0
46144,3.0,1.0,13.0
46154,16.0,4.0,16.0
46155,15.0,2.0,17.0
46147,244.0,90.0,182.0
46152,0.0,0.0,1.0
46153,8.0,2.0,8.0
46151,13.0,4.0,6.0
46156,30.0,19.0,30.0
46157,29.0,13.0,44.0
46150,26.0,3.0,25.0
46148,25.0,10.0,13.0
46149,7.0,3.0,5.0
46158,7.0,4.0,10.0
46159,337.0,121.0,207.0
46160,21.0,10.0,41.0
46161,30.0,9.0,13.0
46162,21.0,6.0,22.0
46163,41.0,17.0,15.0
46164,169.0,74.0,114.0
46165,120.0,43.0,79.0
46166,123.0,65.0,71.0
46167,0.0,1.0,6.0
46168,27.0,15.0,19.0
46169,394.0,151.0,282.0
46170,41.0,17.0,53.0
46171,217.0,64.0,171.0
46173,20.0,9.0,13.0
46174,13.0,2.0,8.0
46175,3.0,3.0,7.0
46176,28.0,11.0,22.0
46172,80.0,36.0,33.0
46177,92.0,39.0,47.0
46178,88.0,48.0,25.0
46179,36.0,9.0,22.0
46180,10.0,2.0,10.0
46181,267.0,69.0,250.0
46183,71.0,24.0,65.0
46182,6.0,6.0,10.0
46184,294.0,129.0,281.0
46185,2.0,0.0,10.0
46186,323.0,128.0,149.0
46187,14.0,10.0,21.0
46188,13.0,3.0,5.0
46189,5.0,4.0,9.0
46190,967.0,345.0,352.0
46191,34.0,11.0,17.0
46192,10.0,3.0,11.0
46193,101.0,46.0,84.0
46194,212.0,84.0,169.0
46195,38.0,10.0,24.0
46196,1.0,0.0,4.0
46199,93.0,32.0,42.0
46202,307.0,123.0,114.0
46200,22.0,5.0,24.0
46203,52.0,20.0,30.0
46197,28.0,12.0,26.0
46198,6.0,1.0,13.0
46205,182.0,81.0,133.0
46201,1.0,0.0,0.0
46204,96.0,42.0,73.0
46101,14.0,5.0,19.0
46102,186.0,87.0,243.0
46103,14.0,5.0,24.0
46104,23.0,2.0,21.0
46206,3.0,5.0,7.0
46207,135.0,46.0,61.0
46208,19.0,9.0,19.0
46209,23.0,9.0,19.0
46210,4.0,2.0,7.0
46212,27.0,5.0,26.0
46211,18.0,3.0,23.0
46213,210.0,61.0,222.0
46214,224.0,92.0,137.0
46215,27.0,7.0,22.0
46216,75.0,22.0,22.0
46217,6.0,2.0,11.0
46218,12.0,3.0,9.0
46219,0.0,1.0,1.0
46220,672.0,220.0,607.0
46221,3.0,0.0,4.0
46903,93.0,60.0,36.0
46222,8.0,2.0,5.0
46223,130.0,54.0,88.0
46224,2.0,2.0,0.0
46225,2.0,0.0,5.0
46226,0.0,0.0,0.0
46227,15.0,4.0,6.0
46228,33.0,13.0,12.0
46229,6.0,2.0,16.0
46230,226.0,78.0,157.0
46231,22.0,8.0,32.0
46232,8.0,4.0,18.0
46233,59.0,30.0,58.0
46234,3.0,1.0,5.0
46235,264.0,102.0,247.0
46236,11.0,3.0,16.0
46237,95.0,28.0,64.0
46238,161.0,51.0,137.0
46239,4.0,3.0,8.0
46240,1.0,0.0,4.0
46241,3.0,1.0,8.0
46242,5.0,2.0,7.0
46243,3.0,1.0,2.0
46244,906.0,323.0,564.0
46245,6.0,0.0,7.0
46246,11.0,5.0,12.0
46247,12.0,2.0,18.0
46248,69.0,25.0,55.0
46249,98.0,31.0,126.0
46250,7596.0,2768.0,7220.0
46251,22.0,8.0,37.0
46252,2.0,1.0,11.0
46253,4.0,1.0,2.0
46254,3.0,1.0,21.0
46256,93.0,47.0,52.0
46255,45.0,17.0,35.0
46257,60.0,19.0,81.0
46258,29.0,10.0,38.0
46259,4.0,1.0,12.0
46260,50.0,20.0,21.0
46145,286.0,105.0,279.0
46143,42.0,13.0,38.0
46146,33.0,4.0,29.0
46110,293.0,99.0,213.0
46261,14.0,9.0,29.0
46262,0.0,0.0,1.0
46263,4.0,0.0,11.0
47001,1.0,0.0,1.0
47002,0.0,0.0,0.0
47003,1.0,0.0,2.0
47004,2.0,2.0,32.0
47005,3.0,3.0,7.0
47006,1.0,1.0,4.0
47007,105.0,54.0,14.0
47008,0.0,0.0,0.0
47009,0.0,0.0,5.0
47010,334.0,169.0,25.0
47011,0.0,0.0,8.0
47012,0.0,0.0,2.0
47013,0.0,0.0,4.0
47014,2.0,0.0,0.0
47015,2.0,0.0,7.0
47016,0.0,0.0,3.0
47017,0.0,0.0,5.0
47018,0.0,0.0,0.0
47019,0.0,0.0,0.0
47020,0.0,1.0,3.0
47021,0.0,0.0,1.0
47022,0.0,0.0,0.0
47023,58.0,18.0,18.0
47024,0.0,0.0,6.0
47025,0.0,0.0,1.0
47026,0.0,0.0,0.0
47027,50.0,26.0,20.0
47028,0.0,0.0,0.0
47029,0.0,0.0,1.0
47030,2.0,0.0,30.0
47031,2.0,1.0,3.0
47032,0.0,0.0,2.0
47033,1.0,0.0,1.0
47034,0.0,0.0,1.0
47035,2.0,0.0,15.0
47036,1.0,0.0,8.0
47037,1.0,0.0,2.0
47038,0.0,0.0,5.0
47039,1.0,0.0,3.0
47040,0.0,0.0,4.0
47041,0.0,0.0,4.0
47042,0.0,0.0,1.0
47043,0.0,0.0,7.0
47044,1.0,1.0,3.0
47045,5.0,1.0,20.0
47046,0.0,1.0,1.0
47047,0.0,1.0,0.0
47048,3.0,1.0,3.0
47049,0.0,0.0,0.0
47050,94.0,27.0,20.0
47051,2.0,1.0,2.0
47052,123.0,68.0,18.0
47053,0.0,0.0,3.0
47054,4.0,1.0,10.0
47055,0.0,0.0,4.0
47056,0.0,0.0,3.0
47057,0.0,0.0,2.0
47058,0.0,1.0,2.0
47059,0.0,0.0,0.0
47060,1.0,1.0,2.0
47061,4.0,0.0,4.0
47062,0.0,1.0,3.0
47063,0.0,0.0,1.0
47064,0.0,0.0,0.0
47065,4.0,0.0,11.0
47066,18.0,7.0,15.0
47067,0.0,1.0,2.0
47068,0.0,1.0,1.0
47069,0.0,1.0,4.0
47070,0.0,0.0,0.0
47071,2.0,0.0,3.0
