Codigo Municipio,Superficie Km2,Densidad Poblacion
48912,20.22,145.6
48913,12.15,124.77
48914,10.06,42.15
48915,18.86,21.79
49002,23.26,2.49
49003,54.98,18.95
49004,13.67,8.56
49005,73.02,1.88
49006,18.18,7.43
49007,45.61,8.92
49008,76.37,5.54
49009,23.14,19.4
49010,12.08,35.51
49011,12.24,17.81
49012,12.64,5.7
49013,23.09,9.7
49014,17.64,6.8
49015,15.77,13.82
49016,42.16,5.55
49017,42.6,6.1
49018,59.97,4.79
49019,19.01,12.68
49020,68.55,3.84
49021,45.12,388.36
49022,23.45,12.88
49023,189.55,5.32
49024,59.45,11.64
49025,21.69,7.38
49026,12.94,16.0
49027,17.93,7.14
49028,14.88,6.59
49029,33.03,19.35
49030,15.36,5.27
49031,49.77,3.05
49032,27.23,10.61
49033,47.62,16.11
49034,35.29,12.13
49035,41.85,5.26
49036,53.69,9.15
49037,32.79,5.34
49038,12.24,8.42
49039,12.56,29.7
49040,21.91,5.29
49041,25.03,18.22
49042,48.09,4.57
49043,64.4,4.19
49044,8.39,8.7
49046,28.58,8.64
49047,17.24,6.5
49048,36.12,3.13
49050,77.7,7.1
49052,10.25,19.32
49053,43.05,24.6
49054,75.61,12.35
49055,14.83,6.47
49056,24.7,12.31
49057,31.29,3.84
49058,34.31,9.15
49059,14.67,5.66
49061,10.0,14.7
49062,77.35,1.41
49063,54.4,6.1
49064,90.21,5.42
49065,68.13,16.67
49066,88.15,5.6
49067,47.99,7.29
49068,94.27,4.68
49069,152.85,2.07
49071,132.89,5.6
49075,4.07,30.47
49076,13.34,27.14
49077,64.51,2.46
49078,19.93,7.12
49079,21.0,4.9
49080,58.19,11.46
49081,67.85,23.7
49082,48.73,7.63
49083,14.61,3.01
49084,20.07,13.85
49085,90.26,10.64
49086,15.35,7.1
49087,77.79,5.96
49088,13.49,6.89
49090,17.85,11.43
49091,41.27,6.42
49092,32.48,3.6
49093,31.6,10.16
49094,108.79,1.97
49095,33.15,9.17
49096,16.64,8.95
49097,50.9,1.38
49098,44.23,4.7
49099,21.67,4.15
49100,94.46,3.24
49101,36.34,3.99
49102,29.71,5.96
49103,32.1,14.17
49104,108.87,2.74
49105,14.43,9.7
49107,27.33,4.28
49108,60.02,7.46
49109,16.37,38.3
49110,130.16,2.66
49111,26.4,4.92
49112,64.54,1.94
49113,30.25,5.42
49114,12.13,3.22
49115,43.71,4.03
49116,40.91,8.8
49117,34.07,13.0
49118,18.12,11.48
49119,23.68,10.09
49120,34.56,1.33
49121,39.11,10.41
49122,22.02,44.1
49123,56.81,9.84
49124,67.04,3.86
49125,19.49,89.28
49126,33.7,8.4
49127,23.68,127.96
49128,20.14,28.3
49129,53.45,17.59
49130,18.01,8.61
49131,20.9,11.1
49132,31.26,10.68
49133,68.15,4.55
49134,71.58,2.39
49135,72.61,8.36
49136,36.42,9.61
49137,14.12,12.46
49138,71.39,2.91
49139,49.94,3.02
49141,27.99,10.65
49142,31.75,7.75
49143,37.01,6.08
49145,105.11,1.89
49146,26.81,10.15
49147,13.29,20.62
49148,12.01,22.73
49149,95.02,4.01
49150,38.88,3.24
49151,51.22,12.63
49152,160.69,3.2
49153,33.03,4.93
49154,43.68,2.47
49155,20.97,4.63
49156,24.36,8.42
49157,29.57,6.19
49158,19.71,11.26
49159,14.15,20.85
49160,12.56,3.11
49162,200.46,0.78
49163,37.32,4.82
49164,25.39,6.1
49165,10.9,4.4
49166,81.39,16.78
49167,25.74,7.23
49168,21.72,4.79
49169,12.71,3.3
49170,10.1,9.7
49171,27.99,22.87
49172,80.04,6.23
49173,56.16,6.11
49174,46.07,3.06
49175,27.64,9.3
49176,111.7,5.63
49177,53.44,4.68
49178,10.78,91.56
49179,32.47,12.07
49180,54.99,2.6
49181,154.78,2.21
49183,34.86,2.55
49184,36.58,4.62
49185,14.47,12.65
49186,66.15,3.6
49187,42.53,32.02
49188,25.03,4.51
49189,75.12,2.62
49190,23.94,2.09
49191,26.25,10.86
49192,10.72,11.94
49193,49.0,8.92
49194,22.71,15.06
49197,16.81,9.34
49199,6.79,36.23
49200,38.94,27.48
49201,21.16,13.71
49202,51.84,3.41
49203,17.88,16.16
49204,9.75,5.54
49205,18.95,19.47
49206,75.88,12.1
49207,32.86,7.15
49208,53.02,6.6
49209,64.23,7.36
49210,25.66,18.36
49214,112.68,6.66
49216,27.64,5.03
49219,324.86,26.26
49220,16.47,8.38
49221,37.39,6.34
49222,30.35,13.64
49223,93.26,8.95
49224,25.48,7.3
49225,29.78,4.53
49226,44.16,5.62
49227,10.11,39.27
49228,16.3,3.5
49229,27.84,4.53
49230,28.01,2.78
49231,44.15,7.0
49232,10.18,9.04
49233,18.55,4.37
49234,42.05,9.89
49235,47.89,9.35
49236,12.49,6.65
49237,25.87,5.45
49238,23.27,9.8
49239,26.07,23.9
49240,30.11,6.28
49241,43.09,5.66
49242,74.0,6.42
49243,20.53,5.21
49244,7.18,6.69
49245,14.93,16.81
49246,28.22,7.9
49247,64.77,6.25
49248,43.18,5.26
49249,14.9,4.56
49250,126.92,11.43
49251,40.09,4.02
49252,26.32,12.46
49255,55.77,6.89
49256,18.29,14.93
49257,19.19,18.76
49258,12.04,9.63
49259,16.97,4.6
49260,40.09,20.2
49261,22.04,81.85
49262,85.55,4.71
49263,20.92,2.1
49264,134.23,3.99
49265,28.62,3.95
49266,16.92,4.55
49267,24.35,4.15
49268,50.09,7.73
49269,34.56,6.42
49270,15.62,10.24
49271,26.32,6.8
49272,12.37,5.66
49273,40.02,3.97
49275,149.28,403.92
50001,63.84,1.39
50002,30.4,4.61
50003,18.52,7.29
50004,36.62,16.82
50005,59.45,3.94
50006,40.46,26.37
50007,21.06,2.75
50008,24.19,294.38
50009,19.0,5.89
50010,11.23,6.86
50011,2.7,51.85
50012,4.84,22.93
50013,9.87,24.82
50014,13.76,11.12
50015,34.85,2.27
50016,38.04,1.37
50017,138.3,17.17
50018,101.94,14.18
50019,10.62,5.84
50020,31.14,32.18
50021,32.0,0.75
50022,131.33,4.23
50023,55.22,4.24
50024,53.94,14.29
50025,56.72,140.74
50026,32.29,18.71
50027,61.46,4.1
50028,21.52,4.23
50029,52.46,12.79
50030,64.35,3.19
50031,91.2,1.54
50032,50.22,5.46
50033,27.28,2.79
50034,103.08,10.36
50035,13.57,5.75
50036,18.47,5.25
50037,34.67,4.3
50038,84.71,20.41
50039,165.81,3.28
50040,20.09,3.48
50041,30.72,0.52
50042,19.4,0.98
50043,15.56,19.09
50044,27.35,9.29
50045,275.54,5.59
50046,43.68,4.44
50047,19.39,2.06
50048,19.5,1.79
50050,57.08,1.58
50051,128.8,7.08
50052,11.22,7.75
50053,18.87,41.23
50054,41.58,1.23
50055,107.23,46.97
50056,19.81,26.05
50057,13.38,116.52
50058,29.54,2.17
50059,120.92,8.06
50060,25.44,9.16
50061,11.91,17.3
50062,24.77,102.46
50063,7.61,9.07
50064,8.55,56.96
50065,39.24,1.25
50066,11.9,364.2
50067,155.09,128.12
50068,48.42,60.33
50069,64.74,1.2
50070,28.16,2.27
50071,36.89,3.58
50072,31.22,5.83
50073,82.51,40.84
50074,503.15,20.24
50075,17.56,4.44
50076,16.19,5.06
50077,110.12,1.96
50078,40.68,6.1
50079,29.22,9.03
50080,23.49,1.58
50081,78.76,7.34
50082,31.94,2.91
50083,2.25,46.67
50084,18.7,3.64
50085,11.36,18.13
50086,62.69,3.78
50087,14.02,2.35
50088,31.68,10.57
50089,8.8,1565.11
50090,58.62,2.49
50091,32.58,1.29
50092,38.98,12.9
50093,15.96,6.27
50094,52.05,36.77
50095,613.51,27.77
50096,41.26,0.78
50098,36.74,5.06
50099,194.32,22.48
50100,18.96,18.78
50101,95.1,11.78
50102,101.74,10.77
50104,104.12,3.63
50105,67.19,5.69
50106,3.88,34.54
50107,16.87,73.44
50108,26.37,2.24
50109,33.76,3.41
50110,48.64,8.1
50111,18.41,10.86
50113,75.83,10.1
50114,62.2,2.28
50115,141.17,32.58
50116,27.35,7.71
50117,29.71,4.31
50118,41.72,61.24
50119,72.04,13.84
50120,16.77,2.92
50121,15.52,20.04
50122,14.51,5.72
50123,4.89,123.72
50124,105.01,4.72
50125,56.31,6.89
50126,24.86,111.75
50128,20.05,1.65
50129,42.81,6.59
50130,43.0,9.6
50131,46.05,5.97
50132,6.52,173.62
50133,23.65,4.82
50134,50.13,2.31
50135,3.69,24.93
50136,109.2,5.88
50137,178.64,6.34
50138,17.46,2.69
50139,30.15,11.38
50140,15.3,12.42
50141,11.38,10.46
50142,32.18,0.78
50143,45.96,19.06
50144,49.23,0.73
50146,10.31,22.02
50147,27.11,36.41
50148,126.83,2.7
50149,29.4,1.36
50150,29.55,28.29
50151,308.92,2.3
50152,174.78,11.8
50153,78.61,14.41
50154,34.02,4.76
50155,36.63,2.59
50156,0.08,3250.0
50157,5.66,65.55
50159,40.09,22.95
50160,37.34,79.73
50161,26.83,3.88
50162,21.09,7.92
50163,108.1,55.7
50164,90.57,5.13
50165,307.63,7.45
50166,48.55,5.46
50167,60.64,3.92
50168,14.82,1.89
50169,55.38,7.75
50170,183.16,2.12
50171,61.4,1.97
50172,62.06,3.11
50173,55.94,2.41
50174,17.59,5.06
50175,45.85,23.49
50176,23.09,11.26
50177,21.46,15.75
50178,53.5,5.68
50179,42.76,6.13
50180,8.68,14.29
50181,79.17,18.14
50182,143.49,42.69
50183,40.99,8.78
50184,18.25,5.32
50185,54.71,3.42
50186,24.5,1.39
50187,30.42,2.04
50188,17.56,1.99
50189,111.54,8.95
50190,11.4,73.07
50191,25.34,19.81
50192,41.84,7.1
50193,7.86,111.96
50194,20.18,5.2
50195,28.45,2.04
50196,19.82,5.85
50197,50.93,2.1
50198,12.5,3.6
50199,24.6,16.06
50200,47.31,12.87
50201,31.66,17.91
50202,14.96,8.76
50203,16.52,78.33
50204,113.72,31.41
50205,18.26,5.26
50206,109.77,5.17
50207,22.66,4.1
50208,309.17,7.73
50209,16.11,259.71
50210,79.64,0.48
50211,34.77,8.89
50212,2.14,15.42
50213,37.95,2.64
50214,33.11,0.76
50215,22.63,0.75
50216,32.11,8.25
50217,25.45,20.98
50218,74.44,1.68
50219,17.03,378.51
50220,9.88,4.96
50221,35.59,0.73
50222,118.26,16.38
50223,18.51,56.83
50224,25.16,2.58
50225,90.89,32.15
50227,19.53,6.76
50228,107.37,2.92
50229,11.63,6.53
50230,129.55,9.99
50231,2.51,134.66
50232,81.24,2.58
50233,11.49,8.79
50234,5.42,50.92
50235,71.62,47.68
50236,19.51,5.23
50237,3.97,33.75
50238,29.58,3.48
50239,17.81,3.59
50240,300.98,3.73
50241,15.52,44.2
50242,11.71,9.22
50243,40.88,8.27
50244,43.39,6.57
50245,101.77,0.78
50246,41.55,0.79
50247,12.06,95.36
50248,216.62,2.65
50249,85.72,3.73
50250,46.94,1.36
50251,244.07,43.0
50252,405.18,16.73
50253,33.38,15.88
50254,66.13,2.87
50255,32.39,6.95
50256,59.22,1.25
50257,32.53,5.01
50258,25.86,2.28
50259,21.13,2.98
50260,15.68,2.23
50261,2.53,95.26
50262,53.8,27.14
50263,74.57,2.74
50264,68.65,2.56
50265,18.26,4.49
50266,71.76,1.8
50267,230.87,2.75
50268,42.99,1.3
50269,25.64,17.43
50270,37.27,1.31
50271,85.29,3.18
50272,17.72,1064.11
50273,7.95,3.65
50274,25.66,2.3
50275,50.57,1.94
50276,39.79,3.39
50277,3.29,19.15
50278,59.79,3.4
50279,10.4,7.31
50280,27.66,11.35
50281,2.67,31.09
50282,8.59,8.27
50283,17.18,5.24
50284,22.5,6.53
50285,63.86,13.28
50286,13.21,7.57
50287,40.16,7.25
50288,75.99,62.18
50289,7.35,7.76
50290,78.38,5.26
50291,49.5,2.63
50292,27.13,10.03
50293,91.6,4.86
50294,16.95,5.25
50295,21.82,2.34
50296,17.27,25.01
50297,974.0,693.33
50298,332.25,25.86
50901,130.73,1.31
50902,17.0,5.41
50903,89.36,30.98
51001,19.87,4203.17
52001,14.24,6057.65
