Codigo Municipio,Superficie Km2,Densidad Poblacion
49006,18.18,9.63
49007,45.61,8.95
49008,76.37,7.39
49009,23.14,21.18
49010,12.08,32.86
49011,12.24,21.24
49012,12.64,6.49
49013,23.09,14.34
49014,17.64,7.82
49015,15.77,17.95
49016,42.16,7.16
49017,42.6,6.53
49018,59.97,6.2
49019,19.01,14.78
49020,68.55,5.3
49021,45.12,425.24
49022,23.45,16.12
49023,189.55,6.38
49024,59.45,14.82
49025,21.69,9.13
49026,12.94,19.55
49027,17.93,10.09
49028,14.88,8.8
49029,33.03,23.43
49030,15.36,6.71
49031,49.77,3.44
49032,27.23,14.54
49033,47.62,19.95
49034,35.29,14.74
49035,41.85,7.05
49036,53.69,12.53
49037,32.79,6.95
49038,12.24,10.62
49039,12.56,33.52
49040,21.91,5.89
49041,25.03,20.34
49042,48.09,5.95
49043,64.4,5.62
49044,8.39,9.77
49046,28.58,12.35
49047,17.24,8.06
49048,36.12,4.68
49050,77.7,8.57
49052,10.25,22.15
49053,43.05,26.53
49054,75.61,14.22
49055,14.83,8.23
49056,24.7,14.33
49057,31.29,4.28
49058,34.31,12.15
49059,14.67,7.84
49061,10.0,16.0
49062,77.35,2.07
49063,54.4,7.52
49064,90.21,6.78
49065,68.13,21.52
49066,88.15,6.77
49067,47.99,9.75
49068,94.27,5.97
49069,152.85,2.7
49071,132.89,7.15
49075,4.07,40.54
49076,13.34,29.76
49077,64.51,3.69
49078,19.93,11.34
49079,21.0,5.67
49080,58.19,14.33
49081,67.85,28.14
49082,48.73,9.85
49083,14.61,4.45
49084,20.07,16.54
49085,90.26,15.33
49086,15.35,9.19
49087,77.79,8.01
49088,13.49,7.41
49090,17.85,13.5
49091,41.27,7.32
49092,32.48,5.42
49093,31.6,11.87
49094,108.79,2.95
49095,33.15,10.47
49096,16.64,12.14
49097,50.9,2.12
49098,44.23,5.77
49099,21.67,6.23
49100,94.46,3.75
49101,36.34,5.64
49102,29.71,8.01
49103,32.1,16.23
49104,108.87,3.67
49105,14.43,11.37
49107,27.33,6.18
49108,60.02,9.26
49109,16.37,46.06
49110,130.16,3.07
49111,26.4,5.91
49112,64.54,2.22
49113,30.25,6.68
49114,12.13,4.78
49115,43.71,5.03
49116,40.91,10.58
49117,34.07,16.14
49118,18.12,13.19
49119,23.68,11.99
49120,34.56,2.37
49121,39.11,11.4
49122,22.02,41.19
49123,56.81,10.83
49124,67.04,4.62
49125,19.49,83.68
49126,33.7,7.83
49127,23.68,117.61
49128,20.14,33.07
49129,53.45,20.8
49130,18.01,12.88
49131,20.9,15.74
49132,31.26,12.51
49133,68.15,5.65
49134,71.58,2.99
49135,72.61,10.69
49136,36.42,11.04
49137,14.12,14.87
49138,71.39,4.13
49139,49.94,4.45
49141,27.99,15.61
49142,31.75,8.38
49143,37.01,7.75
49145,105.11,2.88
49146,26.81,13.28
49147,13.29,24.98
49148,12.01,20.07
49149,95.02,4.95
49150,38.88,4.84
49151,51.22,15.62
49152,160.69,4.08
49153,33.03,6.09
49154,43.68,3.62
49155,20.97,5.29
49156,24.36,11.25
49157,29.57,6.53
49158,19.71,12.99
49159,14.15,22.26
49160,12.56,3.98
49162,200.46,1.15
49163,37.32,7.66
49164,25.39,7.33
49165,10.9,7.06
49166,81.39,19.33
49167,25.74,9.83
49168,21.72,4.7
49169,12.71,3.07
49170,10.1,12.87
49171,27.99,27.51
49172,80.04,8.42
49173,56.16,8.55
49174,46.07,3.76
49175,27.64,10.64
49176,111.7,7.6
49177,53.44,5.93
49178,10.78,75.6
49179,32.47,15.71
49180,54.99,3.44
49181,154.78,2.8
49183,34.86,3.18
49184,36.58,5.71
49185,14.47,14.37
49186,66.15,4.35
49187,42.53,36.59
49188,25.03,6.35
49189,75.12,3.77
49190,23.94,3.38
49191,26.25,13.45
49192,10.72,17.54
49193,49.0,11.78
49194,22.71,16.82
49197,16.81,11.96
49199,6.79,43.74
49200,38.94,29.99
49201,21.16,16.92
49202,51.84,4.48
49203,17.88,21.42
49204,9.75,8.21
49205,18.95,25.01
49206,75.88,15.31
49207,32.86,9.65
49208,53.02,8.86
49209,64.23,9.86
49210,25.66,22.49
49214,112.68,7.8
49216,27.64,6.69
49219,324.86,29.7
49220,16.47,10.2
49221,37.39,8.0
49222,30.35,14.53
49223,93.26,10.95
49224,25.48,7.3
49225,29.78,5.88
49226,44.16,7.43
49227,10.11,31.45
49228,16.3,4.23
49229,27.84,5.53
49230,28.01,4.57
49231,44.15,9.2
49232,10.18,11.59
49233,18.55,6.68
49234,42.05,11.56
49235,47.89,11.48
49236,12.49,7.69
49237,25.87,6.38
49238,23.27,12.55
49239,26.07,32.22
49240,30.11,8.47
49241,43.09,6.94
49242,74.0,7.74
49243,20.53,5.8
49244,7.18,7.24
49245,14.93,21.7
49246,28.22,9.6
49247,64.77,8.57
49248,43.18,7.13
49249,14.9,5.5
49250,126.92,12.84
49251,40.09,5.06
49252,26.32,16.34
49255,55.77,8.41
49256,18.29,18.53
49257,19.19,16.94
49258,12.04,12.29
49259,16.97,7.01
49260,40.09,24.1
49261,22.04,85.48
49262,85.55,5.54
49263,20.92,3.11
49264,134.23,5.28
49265,28.62,5.28
49266,16.92,6.09
49267,24.35,4.93
49268,50.09,10.38
49269,34.56,7.47
49270,15.62,12.29
49271,26.32,9.42
49272,12.37,8.33
49273,40.02,5.87
49275,149.28,438.94
50001,63.84,2.04
50002,30.4,6.51
50003,18.52,8.86
50004,36.62,23.84
50005,59.45,4.34
50006,40.46,30.77
50007,21.06,3.18
50008,24.19,294.01
50009,19.0,8.42
50010,11.23,8.82
50011,2.7,55.19
50012,4.84,25.0
50013,9.87,28.67
50014,13.76,14.9
50015,34.85,2.75
50016,38.04,1.37
50017,138.3,16.02
50018,101.94,15.47
50019,10.62,8.19
50020,31.14,36.8
50021,32.0,1.16
50022,131.33,4.68
50023,55.22,4.89
50024,53.94,15.28
50025,56.72,138.42
50026,32.29,17.65
50027,61.46,4.72
50028,21.52,6.18
50029,52.46,15.31
50030,64.35,3.23
50031,91.2,2.28
50032,50.22,8.2
50033,27.28,3.12
50034,103.08,12.48
50035,13.57,6.78
50036,18.47,5.96
50037,34.67,3.69
50038,84.71,25.5
50039,165.81,4.23
50040,20.09,4.98
50041,30.72,0.68
50042,19.4,0.77
50043,15.56,20.95
50044,27.35,11.99
50045,275.54,6.11
50046,43.68,5.4
50047,19.39,3.66
50048,19.5,2.31
50050,57.08,2.01
50051,128.8,8.5
50052,11.22,9.63
50053,18.87,52.2
50054,41.58,1.76
50055,107.23,46.82
50056,19.81,26.55
50057,13.38,135.72
50058,29.54,2.78
50059,120.92,8.67
50060,25.44,9.47
50061,11.91,22.84
50062,24.77,94.51
50063,7.61,10.91
50064,8.55,64.33
50065,39.24,1.17
50066,11.9,266.97
50067,155.09,134.35
50068,48.42,63.07
50069,64.74,1.08
50070,28.16,3.73
50071,36.89,4.09
50072,31.22,6.25
50073,82.51,45.18
50074,503.15,19.62
50075,17.56,5.52
50076,16.19,7.47
50077,110.12,2.49
50078,40.68,8.06
50079,29.22,10.71
50080,23.49,1.96
50081,78.76,8.72
50082,31.94,3.98
50083,2.25,55.56
50084,18.7,5.19
50085,11.36,18.75
50086,62.69,4.0
50087,14.02,2.78
50088,31.68,13.04
50089,8.8,1086.82
50090,58.62,3.31
50091,32.58,1.9
50092,38.98,11.93
50093,15.96,9.21
50094,52.05,44.44
50095,613.51,28.21
50096,41.26,1.28
50098,36.74,6.89
50099,194.32,24.29
50100,18.96,21.41
50101,95.1,11.79
50102,101.74,12.41
50104,104.12,4.18
50105,67.19,6.04
50106,3.88,39.43
50107,16.87,77.24
50108,26.37,1.9
50109,33.76,3.17
50110,48.64,9.81
50111,18.41,11.79
50113,75.83,12.91
50114,62.2,2.89
50115,141.17,32.61
50116,27.35,10.2
50117,29.71,5.25
50118,41.72,70.25
50119,72.04,16.3
50120,16.77,2.62
50121,15.52,24.74
50122,14.51,4.89
50123,4.89,115.13
50124,105.01,5.75
50125,56.31,8.56
50126,24.86,132.02
50128,20.05,1.8
50129,42.81,8.48
50130,43.0,12.63
50131,46.05,6.56
50132,6.52,144.33
50133,23.65,6.13
50134,50.13,2.89
50135,3.69,33.33
50136,109.2,6.95
50137,178.64,7.5
50138,17.46,2.75
50139,30.15,14.2
50140,15.3,12.09
50141,11.38,11.07
50142,32.18,1.68
50143,45.96,19.73
50144,49.23,0.65
50146,10.31,29.78
50147,27.11,40.13
50148,126.83,3.16
50149,29.4,1.73
50150,29.55,31.78
50151,308.92,2.72
50152,174.78,11.55
50153,78.61,15.53
50154,34.02,4.82
50155,36.63,3.55
50156,0.08,4225.0
50157,5.66,66.25
50159,40.09,27.59
50160,37.34,99.33
50161,26.83,5.26
50162,21.09,9.58
50163,108.1,46.7
50164,90.57,5.19
50165,307.63,8.06
50166,48.55,6.51
50167,60.64,3.66
50168,14.82,2.77
50169,55.38,8.34
50170,183.16,2.58
50171,61.4,2.1
50172,62.06,3.0
50173,55.94,3.4
50174,17.59,7.73
50175,45.85,28.66
50176,23.09,12.39
50177,21.46,19.66
50178,53.5,8.39
50179,42.76,6.03
50180,8.68,13.02
50181,79.17,18.11
50182,143.49,36.33
50183,40.99,11.39
50184,18.25,8.11
50185,54.71,3.55
50186,24.5,1.96
50187,30.42,2.6
50188,17.56,2.16
50189,111.54,9.45
50190,11.4,83.25
50191,25.34,23.8
50192,41.84,8.48
50193,7.86,106.49
50194,20.18,5.9
50195,28.45,1.51
50196,19.82,6.86
50197,50.93,2.1
50198,12.5,4.32
50199,24.6,18.78
50200,47.31,16.19
50201,31.66,18.64
50202,14.96,12.5
50203,16.52,81.78
50204,113.72,33.14
50205,18.26,6.41
50206,109.77,5.93
50207,22.66,6.49
50208,309.17,8.49
50209,16.11,222.16
50210,79.64,0.57
50211,34.77,11.19
50212,2.14,24.77
50213,37.95,3.56
50214,33.11,1.09
50215,22.63,0.93
50216,32.11,10.59
50217,25.45,24.32
50218,74.44,1.61
50219,17.03,319.03
50220,9.88,6.28
50221,35.59,1.21
50222,118.26,17.8
50223,18.51,63.91
50224,25.16,3.02
50225,90.89,33.72
50227,19.53,6.3
50228,107.37,3.26
50229,11.63,6.88
50230,129.55,12.68
50231,2.51,152.59
50232,81.24,2.78
50233,11.49,10.36
50234,5.42,52.58
50235,71.62,43.8
50236,19.51,8.25
50237,3.97,32.75
50238,29.58,4.39
50239,17.81,3.76
50240,300.98,4.3
50241,15.52,48.13
50242,11.71,9.82
50243,40.88,9.81
50244,43.39,7.14
50245,101.77,1.29
50246,41.55,1.03
50247,12.06,81.18
50248,216.62,3.07
50249,85.72,4.6
50250,46.94,1.21
50251,244.07,45.56
50252,405.18,18.47
50253,33.38,14.98
50254,66.13,3.05
50255,32.39,7.72
50256,59.22,1.59
50257,32.53,6.21
50258,25.86,2.24
50259,21.13,3.83
50260,15.68,2.74
50261,2.53,117.0
50262,53.8,28.09
50263,74.57,3.74
50264,68.65,3.53
50265,18.26,4.16
50266,71.76,2.03
50267,230.87,3.27
50268,42.99,1.72
50269,25.64,15.72
50270,37.27,0.97
50271,85.29,3.76
50272,17.72,1027.31
50273,7.95,4.53
50274,25.66,3.12
50275,50.57,2.1
50276,39.79,4.12
50277,3.29,28.88
50278,59.79,4.1
50279,10.4,9.52
50280,27.66,14.64
50281,2.67,36.33
50282,8.59,13.85
50283,17.18,4.89
50284,22.5,10.0
50285,63.86,13.11
50286,13.21,8.55
50287,40.16,9.71
50288,75.99,59.56
50289,7.35,10.61
50290,78.38,7.14
50291,49.5,2.42
50292,27.13,8.48
50293,91.6,6.28
50294,16.95,4.78
50295,21.82,2.29
50296,17.27,29.76
50297,974.0,692.74
50298,332.25,22.89
50901,130.73,1.27
50902,17.0,6.47
50903,89.36,32.29
51001,19.87,4145.75
52001,14.24,5510.96
