Codigo Municipio,Superficie (Ha) Agricolas,Nº Explotaciones Agrícolas
47117,2222.5299999999997,48.0
18159,11142.590000000004,390.0
47118,2003.3999999999994,46.0
47119,2093.82,50.0
49158,1443.2199999999991,71.0
32061,2199.0799999999977,324.0
28114,835.18,14.0
43108,2654.2999999999993,219.0
08164,832.1300000000001,90.0
22182,4545.189999999999,63.0
03106,1154.3700000000003,318.0
17133,2019.29,55.0
17134,276.48,8.0
25911,4575.490000000001,156.0
10148,20934.29000000002,314.0
50211,3289.4,57.0
10149,2970.4599999999996,88.0
50212,57.02000000000001,9.0
50213,2613.59,40.0
48077,219.33,20.0
30032,1802.6799999999994,417.0
44184,668.75,11.0
25168,773.9799999999999,54.0
07044,3068.319999999999,458.0
46203,766.5799999999999,459.0
12094,742.39,160.0
12093,1790.1000000000004,31.0
25169,2421.829999999999,217.0
08165,303.3399999999999,22.0
46199,92.39999999999999,79.0
08166,1844.1799999999998,23.0
43109,89.88,40.0
43110,2776.4999999999995,158.0
43111,583.28,84.0
25171,3133.2499999999995,34.0
46202,1029.4600000000003,474.0
46200,1207.64,353.0
34131,1471.45,31.0
34132,1984.5200000000004,28.0
34133,1862.82,39.0
24113,2133.46,82.0
49160,899.6600000000001,15.0
49159,696.52,36.0
13064,2398.8499999999995,48.0
03901,137.13,46.0
44185,5364.92,44.0
19222,5499.319999999999,35.0
43112,439.09999999999997,91.0
32063,2905.4500000000007,255.0
27047,4658.449999999996,633.0
15067,232.26999999999998,59.0
36041,30.629999999999992,21.0
27046,6110.780000000004,561.0
24114,11757.539999999999,67.0
39053,7125.580000000001,79.0
45133,11897.550000000001,317.0
39054,493.86,75.0
34134,1371.56,14.0
22184,2691.0899999999997,77.0
18161,427.09999999999997,49.0
08167,384.9,19.0
46197,782.5300000000001,307.0
07042,8614.850000000002,221.0
47121,4538.580000000001,101.0
03107,374.84000000000003,195.0
18162,414.07999999999987,174.0
34135,6315.280000000001,81.0
50214,1146.98,4.0
24115,18734.909999999996,602.0
33050,14584.470000000001,137.0
43113,1091.0,48.0
25030,2847.1400000000003,25.0
17135,270.13,10.0
25173,12900.239999999998,78.0
08182,314.12,13.0
36043,1252.0799999999995,241.0
36042,2136.219999999998,556.0
15068,2796.869999999996,475.0
36044,27.23,7.0
15069,392.69,155.0
32064,47.85000000000001,32.0
27048,2669.8799999999974,459.0
15070,7283.2900000000045,529.0
36038,521.8599999999999,327.0
43141,2944.479999999999,63.0
08168,1799.01,33.0
17136,1324.0,28.0
25172,1538.5800000000004,77.0
23069,15131.39,1944.0
32062,1521.9599999999996,165.0
17137,1156.4999999999998,53.0
43114,1432.4699999999998,145.0
07043,5527.369999999999,518.0
36039,862.97,135.0
17140,922.21,18.0
10150,7683.969999999998,77.0
16162,637.91,20.0
36040,544.0099999999996,347.0
17138,135.75,4.0
12091,1406.46,18.0
25174,910.0599999999998,88.0
44187,1090.8899999999999,87.0
10151,7531.299999999998,67.0
16163,1164.99,10.0
47122,1842.4900000000002,90.0
42140,1379.8999999999999,17.0
45134,1707.3000000000004,149.0
49162,11658.84,49.0
15071,2744.72,563.0
27049,4612.060000000001,458.0
48078,69.25999999999999,14.0
18163,546.15,34.0
13065,19714.42,784.0
24116,14737.33,56.0
14053,13205.92000000001,273.0
39055,548.08,15.0
46198,178.05999999999997,138.0
05188,269.68999999999994,16.0
42141,3459.65,29.0
19223,2418.32,8.0
37256,2304.11,49.0
02062,4188.740000000001,202.0
05189,348.89000000000004,104.0
16165,7.65,
09272,3020.24,32.0
34136,2338.879999999999,62.0
47123,1924.9399999999998,91.0
47124,3217.84,55.0
42142,3608.38,26.0
22186,1453.1099999999997,85.0
05190,1328.32,24.0
23070,6387.460000000004,918.0
02901,6279.010000000002,52.0
19224,1839.1499999999999,33.0
19225,988.7700000000002,19.0
34137,923.8999999999999,12.0
02064,3831.8799999999997,126.0
16166,3437.02,135.0
49163,2853.369999999999,103.0
14054,32313.59,1040.0
02063,12225.669999999998,292.0
44189,5845.469999999999,20.0
16908,4565.500000000002,111.0
16167,3621.5899999999992,46.0
37257,5007.699999999998,43.0
50215,897.0099999999999,11.0
44190,1949.44,22.0
02065,9824.570000000003,170.0
16169,1143.4799999999998,4.0
28115,97.36999999999999,
50216,3170.279999999999,63.0
13066,7882.750000000001,234.0
49164,1188.5599999999997,33.0
10152,3585.769999999999,174.0
47125,1999.2,30.0
24117,1872.0399999999993,150.0
28116,2304.55,25.0
13067,6581.269999999998,82.0
40161,1237.9899999999998,4.0
09273,865.2099999999999,27.0
34139,1916.6200000000001,20.0
26117,1686.9299999999998,161.0
43115,555.6899999999997,79.0
40162,3391.8500000000004,47.0
19226,50.99,
28117,656.7400000000001,8.0
43116,883.9499999999997,86.0
50217,1556.5899999999995,88.0
26118,852.06,2.0
49165,1046.1,33.0
24118,1566.53,23.0
11026,4881.02,243.0
09274,2586.34,18.0
19227,2724.610000000001,35.0
05191,400.31000000000006,14.0
43117,618.59,56.0
08169,136.52999999999997,30.0
43118,679.5799999999996,102.0
08171,1229.0800000000004,43.0
08170,2612.8699999999994,108.0
25175,530.67,15.0
33051,3759.0499999999965,564.0
25176,1566.7599999999984,115.0
25177,2237.529999999999,141.0
26119,4675.08,63.0
08230,41.980000000000004,20.0
08172,14.04,8.0
09275,3234.670000000001,78.0
17139,305.35999999999996,30.0
24119,754.8399999999999,92.0
16170,5104.09,150.0
14055,23636.66000000001,2889.0
24120,4975.759999999999,40.0
33052,5041.11,151.0
16171,9495.009999999991,705.0
25179,1824.4299999999992,30.0
41076,6930.080000000003,746.0
50218,4840.7300000000005,71.0
06102,21317.810000000005,540.0
50219,1437.6100000000006,45.0
16172,3344.3500000000004,107.0
45135,9942.699999999997,710.0
12092,444.77,25.0
09276,1184.4699999999998,21.0
37258,2355.429999999999,78.0
19228,647.5799999999998,18.0
22187,1085.2599999999998,65.0
41077,13143.610000000011,652.0
18164,35806.89,630.0
16173,8431.750000000005,120.0
13068,14998.619999999995,433.0
21058,24782.29,225.0
44191,4414.36,101.0
24121,13901.380000000001,75.0
45136,11530.119999999995,453.0
06107,1189.44,132.0
40163,1156.56,40.0
37259,888.0000000000001,19.0
46201,5431.42,9.0
49166,7308.5,20.0
06108,3878.489999999998,290.0
34140,1256.0900000000004,32.0
19229,976.82,32.0
44192,19089.250000000004,96.0
37260,2833.8499999999985,67.0
06103,904.1999999999999,70.0
06104,8836.31,96.0
28118,170.14000000000001,6.0
41078,11083.080000000005,464.0
06105,7872.889999999999,295.0
13069,2542.8799999999987,260.0
06106,3119.5299999999993,61.0
41079,23735.1,428.0
16174,4005.8099999999986,176.0
45137,9542.380000000008,280.0
49167,888.5900000000004,54.0
06902,2200.9800000000005,147.0
50220,196.14,10.0
14056,12652.589999999995,905.0
39056,1920.74,132.0
24122,564.06,28.0
23071,2859.0800000000004,353.0
22188,1340.45,15.0
45138,41.33,14.0
37261,1940.4299999999996,64.0
22902,3710.2300000000014,80.0
31206,3304.6499999999996,97.0
09277,476.03000000000003,24.0
28902,2958.0099999999998,42.0
23072,5369.310000000001,633.0
37262,5295.669999999999,58.0
05192,3201.05,43.0
13070,2855.02,232.0
30033,6793.26,822.0
21059,1050.4899999999998,42.0
11028,9468.339999999998,164.0
37264,1029.5,19.0
11029,5405.070000000001,229.0
37263,488.43999999999994,18.0
45139,1950.4399999999998,82.0
10153,2543.33,114.0
11027,7464.330000000001,256.0
38028,248.70000000000002,104.0
35017,2498.370000000001,175.0
22189,6897.9400000000005,37.0
13071,13210.02,245.0
44193,3384.61,51.0
31207,2025.1,62.0
22190,4513.3,62.0
22193,1007.41,53.0
46204,1773.3899999999994,650.0
08175,2788.3599999999983,55.0
17141,2067.279999999999,54.0
08174,40.8,
25180,336.78,69.0
43119,688.8000000000002,80.0
07045,1804.93,48.0
25181,1235.2299999999996,75.0
25182,952.0600000000002,117.0
08176,2569.5300000000007,97.0
29081,635.56,98.0
45140,3940.96,147.0
18165,204.81,38.0
04075,5891.16,264.0
21060,2038.56,9.0
38029,285.6700000000002,183.0
38030,466.4600000000002,346.0
32065,210.6400000000001,116.0
47126,1005.09,20.0
04076,961.1899999999999,94.0
50221,1716.7,6.0
18167,1335.3899999999999,168.0
46205,1028.1399999999999,587.0
08177,1182.1100000000001,17.0
17142,160.60999999999999,16.0
46102,482.75000000000006,193.0
46101,423.47999999999996,153.0
46103,92.95999999999998,74.0
46104,1300.9199999999994,451.0
03060,589.7600000000001,116.0
26120,4738.26,327.0
09279,1383.4899999999996,89.0
18168,1038.89,169.0
19230,754.3899999999999,19.0
17043,3772.07,26.0
45141,7588.22,288.0
43120,3141.8600000000006,47.0
46206,1654.0699999999986,201.0
23073,13037.859999999997,1342.0
22195,546.01,20.0
28119,2022.4599999999998,16.0
42144,12237.330000000004,104.0
06109,9171.730000000001,234.0
24123,8993.029999999999,119.0
24124,1783.1600000000003,58.0
09281,663.2499999999999,53.0
34141,442.3999999999999,17.0
24125,2065.029999999999,103.0
09280,591.13,28.0
09283,1132.9599999999996,36.0
09287,769.2500000000002,19.0
09288,1047.09,
45142,6932.640000000001,662.0
09289,6122.64,24.0
16175,7411.780000000002,643.0
42145,627.8199999999999,18.0
09292,966.12,13.0
09298,2602.1100000000006,49.0
09301,1048.42,22.0
47127,1450.1999999999998,42.0
47129,1347.34,35.0
34143,3545.3399999999997,56.0
47130,2798.2899999999995,46.0
49170,352.53000000000003,29.0
09294,1635.6200000000001,25.0
09901,3170.2000000000007,74.0
09295,2137.47,28.0
47128,1287.1999999999996,25.0
49168,1944.23,38.0
49169,983.6800000000002,32.0
09297,1925.0600000000004,47.0
32066,347.9100000000001,95.0
50222,10284.870000000004,241.0
27050,1180.669999999999,406.0
33053,19880.12,308.0
49171,1386.93,125.0
45143,1598.8799999999999,53.0
42148,1758.1100000000001,13.0
27056,145.08,16.0
49172,6703.700000000001,161.0
26121,1230.96,6.0
09302,2581.9500000000003,13.0
47131,1793.3199999999997,50.0
49173,4466.53,71.0
09303,1549.47,12.0
42149,7531.649999999998,76.0
09304,898.2399999999999,28.0
17143,1709.5899999999997,67.0
16176,2685.51,45.0
03109,44.27,27.0
44194,1353.1400000000006,94.0
46207,137.35,82.0
46208,157.21,93.0
46209,883.61,483.0
03110,152.98000000000002,68.0
46210,153.48999999999995,57.0
37265,3136.2700000000004,69.0
04077,53.49999999999999,36.0
32067,1332.0299999999988,364.0
08178,1467.99,50.0
39057,2596.11,90.0
14057,12124.7,727.0
32068,391.6900000000001,103.0
47132,1661.1599999999999,42.0
40164,2371.1500000000005,63.0
28120,4280.05,58.0
26122,1332.3200000000002,7.0
39058,2591.91,126.0
43121,2237.6800000000003,328.0
05193,2589.9300000000007,76.0
46212,725.6399999999999,207.0
46211,220.03000000000003,146.0
45144,3822.3399999999997,171.0
41080,13039.880000000001,141.0
38031,692.2100000000004,377.0
10154,546.91,96.0
42151,860.34,9.0
09306,5015.060000000002,52.0
40165,993.9299999999998,25.0
19231,714.61,14.0
45145,2788.47,164.0
02066,1883.1299999999999,68.0
19232,5703.79,15.0
42152,2801.8599999999997,43.0
26123,746.5200000000001,72.0
09307,1283.59,24.0
09308,1287.0400000000002,29.0
37266,1274.9299999999998,32.0
36045,110.26999999999994,96.0
03111,181.36000000000007,64.0
28121,212.43,16.0
17144,90.80000000000001,8.0
33054,4746.9299999999985,387.0
24127,862.3499999999999,44.0
09309,2294.4300000000003,11.0
16177,4395.099999999999,36.0
06110,4424.32,104.0
39059,113.25,14.0
09310,1088.5800000000002,13.0
34146,1261.65,23.0
03112,3688.1099999999988,355.0
08179,35.43,2.0
42153,620.9599999999999,11.0
50223,1901.0999999999997,76.0
40166,631.5900000000001,34.0
06111,718.0200000000002,87.0
43122,144.55000000000004,18.0
47133,2453.61,37.0
34147,1113.6599999999999,45.0
19233,389.77,16.0
42154,3146.4000000000005,35.0
39060,1192.5599999999997,146.0
49174,3803.6400000000003,5.0
46213,38968.27999999998,2559.0
34149,900.0299999999997,22.0
34151,6336.480000000001,54.0
06112,8671.909999999996,90.0
45146,3219.06,84.0
50224,1971.6000000000001,48.0
19234,1.1400000000000001,
37267,6072.3600000000015,65.0
42155,17652.740000000005,61.0
09311,2161.38,22.0
13072,50721.58000000001,388.0
43123,1914.7799999999984,487.0
49175,2587.2099999999996,55.0
34152,1499.72,26.0
09316,1730.8900000000003,37.0
34154,1926.35,14.0
09314,1821.7699999999998,15.0
09312,1646.35,19.0
09315,1045.7699999999998,19.0
24129,3050.5,34.0
09317,279.65,4.0
42156,1515.33,17.0
40168,528.62,
25183,9474.130000000001,30.0
15072,516.9700000000005,274.0
40170,12596.93,87.0
24130,7595.7699999999995,29.0
43124,30.79,3.0
42157,1026.6,11.0
19235,932.1999999999999,18.0
43125,2381.1499999999996,256.0
46214,2775.220000000002,513.0
32069,153.54000000000005,109.0
33055,2217.1000000000004,138.0
27051,3928.35,507.0
33056,2106.0499999999993,323.0
36046,695.0400000000001,397.0
31208,2214.7499999999995,149.0
26124,2445.05,133.0
39061,1854.7799999999993,180.0
39062,1578.0999999999992,171.0
34155,1212.3099999999997,28.0
27052,277.78000000000003,71.0
28122,2345.25,27.0
15073,1117.85,340.0
27053,2017.9499999999994,228.0
01047,1536.1499999999994,49.0
25905,3841.3500000000017,127.0
25185,3384.1699999999987,113.0
33057,824.8199999999999,99.0
06113,15094.78,575.0
34156,2232.09,20.0
17145,1325.44,37.0
12095,65.47999999999999,16.0
40171,1433.6900000000003,23.0
50225,7808.640000000002,388.0
30034,2055.2699999999995,497.0
24131,1800.94,85.0
24132,20716.470000000005,187.0
17146,768.56,10.0
45147,3589.979999999999,43.0
43126,452.8499999999999,70.0
44195,3710.939999999999,19.0
19237,1219.67,9.0
26125,1312.1200000000001,224.0
29082,329.98,86.0
41081,10650.889999999998,231.0
37268,1034.36,45.0
25186,2817.3199999999997,57.0
05194,2130.99,55.0
09318,4054.3799999999997,8.0
44196,1942.27,35.0
05195,6623.91,65.0
49176,8902.949999999999,138.0
40172,2771.7,10.0
19238,639.3299999999999,12.0
29083,2116.3999999999996,434.0
04078,313.58,25.0
46215,302.72999999999996,149.0
10155,3005.459999999998,181.0
39063,7978.84,141.0
49177,629.53,15.0
02067,1663.4700000000003,104.0
32071,3147.1499999999974,383.0
33058,3590.7599999999998,243.0
42158,5300.869999999999,33.0
24133,5705.070000000001,35.0
27054,2805.399999999999,355.0
39064,2349.7399999999993,106.0
17147,1704.4099999999996,47.0
06114,1663.5299999999997,145.0
25913,560.1199999999999,10.0
17148,883.3399999999998,45.0
17149,1088.8700000000001,34.0
43127,508.64999999999986,149.0
43128,628.04,148.0
17150,1086.1400000000003,55.0
43129,1971.4199999999998,644.0
17151,480.87999999999994,20.0
28123,1597.56,22.0
05196,2615.0,25.0
09321,2637.199999999999,175.0
49178,451.66,24.0
47134,1985.6699999999992,52.0
24134,2834.49,44.0
47135,975.6299999999999,26.0
37269,4059.1999999999985,114.0
49179,1005.0200000000001,34.0
10156,194.06000000000003,24.0
19239,2787.59,59.0
10158,3314.729999999999,184.0
28124,323.16,
10157,279.3,91.0
02068,7165.590000000003,85.0
13901,9322.140000000003,340.0
28125,4753.94,62.0
19240,1608.0,5.0
45148,11537.9,280.0
10159,3106.31,265.0
37270,2171.23,22.0
28126,975.99,7.0
22197,5614.050000000001,140.0
26126,2891.9900000000002,7.0
06115,12979.56999999999,172.0
08181,1321.0899999999995,74.0
46216,45.739999999999995,24.0
43130,535.06,46.0
21061,2604.159999999999,315.0
02069,37720.44,522.0
41082,7196.800000000002,287.0
43131,176.7,40.0
40173,989.7500000000003,36.0
08183,70.97999999999999,12.0
36047,9954.82000000001,997.0
44197,4096.599999999999,17.0
26127,1700.52,60.0
43132,530.69,53.0
49180,3668.7899999999995,56.0
15074,3406.929999999993,806.0
03113,574.8199999999999,174.0
09323,1609.94,42.0
42159,443.13,18.0
37271,2158.32,48.0
03114,1620.67,243.0
10160,2170.85,54.0
19241,1078.74,15.0
19242,1245.0100000000002,23.0
50227,1902.5499999999997,43.0
31209,6480.340000000002,63.0
45149,8374.900000000001,307.0
31210,1391.91,43.0
29084,41912.36000000001,1474.0
41083,4571.92,105.0
24136,3413.4799999999996,141.0
04079,1741.999999999999,1085.0
43133,6723.859999999998,797.0
36048,842.2600000000002,174.0
21062,12798.25,220.0
10901,3110.2899999999986,229.0
38032,209.08,86.0
17152,297.04,69.0
49181,12810.359999999999,143.0
12096,2969.9499999999994,386.0
25189,711.2900000000001,78.0
11030,4871.719999999999,382.0
46217,215.58,157.0
46218,284.03999999999996,134.0
47137,568.6799999999998,15.0
43134,190.09000000000003,36.0
42160,9073.25,34.0
44198,972.2199999999999,21.0
09325,5109.199999999999,89.0
16181,2961.22,35.0
28127,533.9100000000001,4.0
28128,2317.84,45.0
39065,3800.9199999999996,40.0
32072,296.04,97.0
10161,1097.8500000000001,27.0
09326,537.32,15.0
08184,653.93,27.0
47138,2726.9299999999994,53.0
32073,1198.0399999999993,358.0
44199,1126.67,5.0
44201,4601.139999999999,36.0
44200,1113.94,27.0
08185,2737.3100000000004,57.0
41084,1464.7699999999998,
18170,924.6599999999999,202.0
09327,2790.2300000000005,13.0
09328,305.79,29.0
47139,8278.370000000004,153.0
50228,8994.090000000002,132.0
19243,5001.009999999998,37.0
39066,1571.3299999999997,78.0
50229,638.99,30.0
39067,3696.580000000001,204.0
46219,117.72999999999999,33.0
13902,2484.6,10.0
39068,1078.9299999999998,34.0
17153,161.71999999999997,18.0
08901,1779.89,44.0
23074,2784.87,469.0
14058,8783.480000000005,1072.0
08187,839.5299999999999,42.0
24137,1602.48,38.0
23075,9232.970000000005,861.0
50241,664.5799999999999,102.0
22199,19698.02000000002,267.0
12097,291.53,25.0
19244,2175.7,20.0
16185,1976.2,51.0
19245,5959.380000000001,176.0
13073,17473.910000000003,216.0
40174,3082.5499999999997,77.0
15075,103.89999999999999,82.0
31212,1403.49,40.0
50230,10525.589999999998,270.0
16186,6847.090000000002,91.0
47140,1583.5199999999998,42.0
19246,294.31999999999994,6.0
37272,1834.8700000000003,33.0
08188,2952.9700000000003,44.0
03115,185.1,106.0
37273,3835.8399999999992,64.0
46220,5545.610000000001,1857.0
24139,10866.85,220.0
37303,3735.65,61.0
22200,4647.23,47.0
26128,1184.51,39.0
37274,528.64,54.0
18171,6231.1100000000015,695.0
29085,164.49,71.0
33059,8920.19000000001,1003.0
22201,1211.6400000000003,123.0
22202,585.7599999999999,66.0
09329,861.59,17.0
25190,2948.78,45.0
09330,8184.21,67.0
49183,1128.8700000000001,27.0
36049,387.06,117.0
44203,1615.0500000000002,5.0
34157,11074.630000000001,155.0
09332,434.89,8.0
37275,1822.8100000000002,42.0
08190,2999.45,31.0
31213,717.9399999999999,31.0
44204,2149.25,7.0
42161,247.66000000000003,3.0
46221,188.74,66.0
17154,846.71,26.0
22203,2413.3999999999996,33.0
50231,79.87999999999998,
03116,4360.120000000001,212.0
31214,1305.1399999999999,23.0
34158,1201.3799999999999,22.0
16187,306.15000000000003,18.0
07059,3162.53,98.0
09334,1255.2500000000002,31.0
08191,3947.5,85.0
22204,15173.79,85.0
19247,1108.2199999999998,44.0
16188,2559.8499999999995,59.0
37276,2161.6099999999997,55.0
05197,805.56,38.0
02070,4094.8399999999992,196.0
18173,1360.6299999999999,572.0
43135,661.28,45.0
10162,12453.94,73.0
43905,412.5,61.0
17155,171.11,19.0
41085,3753.1200000000003,171.0
16189,8399.78,51.0
05198,1906.7100000000005,68.0
47141,2231.779999999999,67.0
06116,7648.639999999998,294.0
36050,949.3599999999997,496.0
50232,3263.7700000000004,32.0
10163,2393.1099999999997,122.0
37277,1666.1299999999999,24.0
06117,6488.1799999999985,337.0
01051,1500.4799999999998,72.0
12098,2830.8399999999992,336.0
01052,510.75000000000006,56.0
40176,2725.230000000001,76.0
49184,2029.3500000000001,38.0
27055,7064.820000000014,590.0
44205,9147.069999999996,128.0
50233,736.98,8.0
31215,1465.5700000000002,86.0
09335,467.75000000000006,7.0
24141,999.4499999999999,14.0
44206,2296.54,54.0
28129,2692.13,27.0
49185,1331.9499999999996,41.0
32074,526.9500000000003,194.0
19248,985.6,15.0
24142,1240.32,41.0
19249,1156.9700000000003,8.0
38033,354.6700000000002,423.0
46903,43.87999999999999,20.0
26129,2469.5199999999995,287.0
35018,899.3400000000001,228.0
05199,919.3199999999999,24.0
05200,424.15,19.0
05201,6574.669999999999,122.0
35019,4847.900000000001,244.0
21063,3401.31,258.0
45150,4291.700000000001,77.0
13074,5186.910000000001,305.0
34159,2817.2699999999977,72.0
49186,3935.7799999999997,77.0
47142,3804.0699999999993,51.0
34160,2411.6,24.0
32075,314.73999999999995,102.0
16190,25434.799999999977,802.0
34161,868.66,15.0
